Date,USDT-USD
2018-08-23,4.032766226366334
2018-08-24,4.119619949149183
2018-08-27,4.093782016704496
2018-08-28,4.075033031484793
2018-08-29,4.1366283024926815
2018-08-30,4.105623553521127
2018-08-31,4.163161680863823
2018-09-03,4.0481951566683
2018-09-04,4.152793267732903
2018-09-05,4.186721574182002
2018-09-06,4.146870186776824
2018-09-07,4.083104738526799
2018-09-10,4.04897573939337
2018-09-11,4.1031439191490335
2018-09-12,4.15678950266647
2018-09-13,4.18621495118191
2018-09-14,4.214923665939523
2018-09-17,4.189146762088854
2018-09-18,4.141397149251361
2018-09-19,4.16126928562403
2018-09-20,4.136660482404409
2018-09-21,4.0532886548060105
2018-09-24,4.0525517762908985
2018-09-25,4.09310018877261
2018-09-26,4.082276711642862
2018-09-27,4.019138878447848
2018-09-28,4.017697208523714
2018-10-01,4.044290623272219
2018-10-02,4.015359684384264
2018-10-03,3.9338627148721343
2018-10-04,3.8855199159924756
2018-10-05,3.8575444248786823
2018-10-08,3.819743371399752
2018-10-09,3.7650337153724682
2018-10-10,3.6906611887559384
2018-10-11,3.7286141736086056
2018-10-12,3.7591968179939386
2018-10-15,3.7064898737733643
2018-10-16,3.6411201798164257
2018-10-17,3.6164534099515318
2018-10-18,3.615638767909686
2018-10-19,3.674585008681703
2018-10-22,3.6515182476978367
2018-10-23,3.6379725899972755
2018-10-24,3.650350913553325
2018-10-25,3.689278140241186
2018-10-26,3.6670693258458873
2018-10-29,3.630161679411443
2018-10-30,3.7034302265393384
2018-10-31,3.6507155949484518
2018-11-01,3.689892706629607
2018-11-02,3.6708869084471574
2018-11-05,3.6747511860454556
2018-11-06,3.6977680719454753
2018-11-07,3.7345958900803566
2018-11-08,3.709260015575637
2018-11-09,3.7397724721232066
2018-11-12,3.6889285489472456
2018-11-13,3.7103484266836375
2018-11-14,3.674600408118992
2018-11-15,3.714399860020379
2018-11-16,3.733330779131095
2018-11-19,3.677866983601902
2018-11-20,3.6372589613087314
2018-11-21,3.708768903198688
2018-11-22,3.7892214395405968
2018-11-23,3.736812045836217
2018-11-26,3.589413656941687
2018-11-27,3.877689101184345
2018-11-28,3.868162426411302
2018-11-29,3.8391034755198206
2018-11-30,3.819510510761645
2018-12-03,3.852035216925061
2018-12-04,3.84091909027245
2018-12-05,3.8240113163996625
2018-12-06,3.8608099681600274
2018-12-07,3.883349074250873
2018-12-10,3.9706518008357534
2018-12-11,3.955060032517963
2018-12-12,3.940673695265019
2018-12-13,3.8671192683442257
2018-12-14,3.8992480758282113
2018-12-17,3.954423839366058
2018-12-18,3.947754433755989
2018-12-19,3.998355640072077
2018-12-20,3.9718526409737365
2018-12-21,3.8984261858714717
2018-12-24,3.9040372920038635
2018-12-25,3.9769445891124917
2018-12-26,3.9790996915385795
2018-12-27,4.015376422275722
2018-12-28,3.961163881178436
2018-12-31,3.9273616583064936
2019-01-01,3.951139857483099
2019-01-02,3.973064018845207
2019-01-03,3.860030398623934
2019-01-04,3.8196877062447356
2019-01-07,3.7124090507817864
2019-01-08,3.8063551341033417
2019-01-09,3.774879530226144
2019-01-10,3.7663329807683965
2019-01-11,3.7943535402240514
2019-01-14,3.735924721026862
2019-01-15,3.7735131938285065
2019-01-16,3.7852351569313782
2019-01-17,3.7996316097679426
2019-01-18,3.8135722646279655
2019-01-21,3.800362699618802
2019-01-22,3.7852974376842217
2019-01-23,3.8436280730393264
2019-01-24,3.794430185644444
2019-01-25,3.809465812729258
2019-01-28,3.802885298165165
2019-01-29,3.7950831705558135
2019-01-30,3.7452283368592996
2019-01-31,3.7052923181178707
2019-02-01,3.665782636655081
2019-02-04,3.656663676578603
2019-02-05,3.665283841822486
2019-02-06,3.67197931712525
2019-02-07,3.6986829247622657
2019-02-08,3.7221180385796515
2019-02-11,3.740401069005543
2019-02-12,3.7701417282306693
2019-02-13,3.722713289995056
2019-02-14,3.777528316133668
2019-02-15,3.734807196455193
2019-02-18,3.6666860072951977
2019-02-19,3.760120731114512
2019-02-20,3.7479721290098937
2019-02-21,3.74045266665837
2019-02-22,3.79866603532156
2019-02-25,3.8026891430897933
2019-02-26,3.7910805526303766
2019-02-27,3.7809926535144034
2019-02-28,3.7648226051778693
2019-03-01,3.7732377903703878
2019-03-04,3.7646313228837585
2019-03-05,3.8161965871815084
2019-03-06,3.8143446336302134
2019-03-07,3.8693167721506256
2019-03-08,3.90615474348067
2019-03-11,3.8468816922926403
2019-03-12,3.8626185517122162
2019-03-13,3.8500321803869046
2019-03-14,3.854128975464021
2019-03-15,3.878140973814226
2019-03-18,3.8547408326473374
2019-03-19,3.8430976814647693
2019-03-20,3.8276868961803245
2019-03-21,3.8184941067838167
2019-03-22,3.819894904008721
2019-03-25,3.935498118352399
2019-03-26,3.8934424793939115
2019-03-27,3.9224805533885956
2019-03-28,4.031479812381435
2019-03-29,3.8918379148304467
2019-04-01,3.9343694135352507
2019-04-02,3.8799308223622684
2019-04-03,3.8811997278703245
2019-04-04,3.889270179358789
2019-04-05,3.882929843246187
2019-04-08,3.9088002771689503
2019-04-09,3.8784201179329325
2019-04-10,3.862476251788735
2019-04-11,3.8454488328022762
2019-04-12,3.883542377897925
2019-04-15,3.884995108301269
2019-04-16,3.911124330968563
2019-04-17,3.928421300311697
2019-04-18,3.956363877192444
2019-04-19,3.949938428463838
2019-04-22,3.958457039586108
2019-04-23,3.966843245947473
2019-04-24,3.9401012337396537
2019-04-25,3.9609066779409825
2019-04-26,3.9175327029273177
2019-04-29,3.9306538387054384
2019-04-30,3.9681591524681328
2019-05-01,3.9253214844403606
2019-05-02,3.923803583796598
2019-05-03,3.97104686705606
2019-05-06,3.934812719704482
2019-05-07,3.9603230378898644
2019-05-08,3.974152950694247
2019-05-09,3.92347699657148
2019-05-10,3.9497477147098143
2019-05-13,3.9799300274265192
2019-05-14,3.9905037789344533
2019-05-15,3.9861350243856464
2019-05-16,3.996060228881078
2019-05-17,4.033142730170766
2019-05-20,4.1131668067792475
2019-05-21,4.1174097102702945
2019-05-23,4.054674974986426
2019-05-24,4.050832176675157
2019-05-27,4.041085174783348
2019-05-28,4.042140428590302
2019-05-29,4.028770254313202
2019-05-30,3.9812317129990333
2019-05-31,3.9938227320379838
2019-06-03,3.9224813567384444
2019-06-04,3.8649241855374616
2019-06-05,3.873180388673916
2019-06-06,3.893637324435474
2019-06-07,3.90419133549608
2019-06-10,3.8983204899271016
2019-06-11,3.90421007384498
2019-06-12,3.8663877206025177
2019-06-13,3.8732413992443075
2019-06-14,3.871885808309798
2019-06-17,3.9139181801936616
2019-06-18,3.8868135788996483
2019-06-19,3.867712966594013
2019-06-20,3.8362706424950384
2019-06-21,3.84844174306636
2019-06-24,3.812255311085522
2019-06-25,3.8230483255994447
2019-06-26,3.8140400495557283
2019-06-27,3.7880964122393266
2019-06-28,3.8185337924855967
2019-07-01,3.834302218074583
2019-07-02,3.850658047018384
2019-07-03,3.8631771835851225
2019-07-04,3.8247285142507077
2019-07-05,3.8071438076485435
2019-07-08,3.8367671955633114
2019-07-09,3.8075340554536297
2019-07-10,3.7981719408577272
2019-07-11,3.7372264688349044
2019-07-12,3.7798669712722703
2019-07-15,3.7653432700109306
2019-07-16,3.7383999215348918
2019-07-17,3.790805260329136
2019-07-18,3.7950995236119525
2019-07-19,3.7284557458217478
2019-07-22,3.747383341732018
2019-07-23,3.730940440293551
2019-07-24,3.7838979626540095
2019-07-25,3.783092853108797
2019-07-26,3.789836505177846
2019-07-29,3.7754657500803432
2019-07-30,3.7921056064433856
2019-07-31,3.803509713291646
2019-08-01,3.834829468581518
2019-08-02,3.8440075315012616
2019-08-05,3.9226300850874334
2019-08-06,3.9659921752328557
2019-08-07,3.9664629237699387
2019-08-08,3.9572990242146773
2019-08-09,3.912671514520838
2019-08-12,3.9340020525106216
2019-08-13,3.970382719546819
2019-08-14,3.9357211195330426
2019-08-15,4.061511512853713
2019-08-16,3.999791893446854
2019-08-19,4.021723866906654
2019-08-20,4.0754610085787135
2019-08-21,4.029302425653668
2019-08-22,4.035991663479308
2019-08-23,4.083893373817091
2019-08-26,4.131757967001193
2019-08-27,4.147917415394859
2019-08-28,4.110093497452055
2019-08-29,4.1785108027397655
2019-08-30,4.176811114203929
2019-09-02,4.156683920141178
2019-09-03,4.195078806513266
2019-09-04,4.175433643249562
2019-09-05,4.097477554441979
2019-09-06,4.119960215625383
2019-09-09,4.071408257310679
2019-09-10,4.092605828225316
2019-09-11,4.089319370806834
2019-09-12,4.073616479603288
2019-09-13,4.06447683334477
2019-09-16,4.09214284619975
2019-09-17,4.099231513273481
2019-09-18,4.095927825064791
2019-09-19,4.1195767444733065
2019-09-20,4.170562879635553
2019-09-23,4.158869954091642
2019-09-24,4.191288164571006
2019-09-25,4.189787224839337
2019-09-26,4.165475810283509
2019-09-27,4.212326266467699
2019-09-30,4.174181829311409
2019-10-01,4.181374268041168
2019-10-02,4.172236598862127
2019-10-03,4.14480775315326
2019-10-04,4.118997120750918
2019-10-07,4.089160931274819
2019-10-08,4.130223230332263
2019-10-09,4.114295582047475
2019-10-10,4.121598813995888
2019-10-11,4.159146781054005
2019-10-14,4.125735058204441
2019-10-15,4.1404011951233315
2019-10-16,4.204202115022042
2019-10-17,4.1660533244825615
2019-10-18,4.172496966308245
2019-10-21,4.1282765674232
2019-10-22,4.143284229608128
2019-10-23,4.088388282343658
2019-10-24,4.063058197747068
2019-10-25,4.048073297185965
2019-10-28,4.014328176386357
2019-10-29,3.9973162900059833
2019-10-30,4.020092961273036
2019-10-31,4.01178728702945
2019-11-01,4.03246956168573
2019-11-04,4.006726004781741
2019-11-05,4.029823028447197
2019-11-06,4.004108006789749
2019-11-07,4.105700173634432
2019-11-08,4.109740856439715
2019-11-11,4.14347698243273
2019-11-12,4.157103335208205
2019-11-13,4.181133252486688
2019-11-14,4.191869103772432
2019-11-15,4.200042169476319
2019-11-18,4.245170854798857
2019-11-19,4.254212804629787
2019-11-20,4.214502815838387
2019-11-21,4.196724457811342
2019-11-22,4.204463552550351
2019-11-25,4.208063339529531
2019-11-26,4.266694872429752
2019-11-27,4.253073574226619
2019-11-28,4.280092140789975
2019-11-29,4.20693420263143
2019-12-02,4.243220954999401
2019-12-03,4.235536819313097
2019-12-04,4.237375472515339
2019-12-05,4.248463796127339
2019-12-06,4.1989446108395905
2019-12-09,4.136417626018272
2019-12-10,4.165345921880316
2019-12-11,4.194015794951156
2019-12-12,4.1477700297532465
2019-12-13,4.094404398965708
2019-12-16,4.10208617452554
2019-12-17,4.034843830691727
2019-12-18,4.095141962680145
2019-12-19,4.094450078338241
2019-12-20,4.092569781715156
2019-12-23,4.129413380385357
2019-12-24,4.117051922090354
2019-12-25,4.101829694955313
2019-12-26,4.099283300414754
2019-12-27,4.078229276695652
2019-12-30,4.047137633312559
2019-12-31,4.0144219039187865
2020-01-01,4.016127456512634
2020-01-02,4.022585629110837
2020-01-03,4.040265900494717
2020-01-06,4.068777569282247
2020-01-07,4.067396285740415
2020-01-08,4.083493448440265
2020-01-09,4.089504559346665
2020-01-10,4.098082723159678
2020-01-13,4.08412401981451
2020-01-14,4.153349786107127
2020-01-15,4.129878894559056
2020-01-16,4.170990018299336
2020-01-17,4.19564463166779
2020-01-20,4.164463114053206
2020-01-21,4.1944391973779025
2020-01-22,4.213405203944546
2020-01-23,4.174647602721563
2020-01-24,4.181481951786282
2020-01-27,4.167402996175952
2020-01-28,4.209296451499142
2020-01-29,4.203027830385281
2020-01-30,4.235040188009861
2020-01-31,4.244948935347111
2020-02-03,4.277944697448589
2020-02-04,4.254210550499806
2020-02-05,4.2657718456567295
2020-02-06,4.221813738624974
2020-02-07,4.271172336308155
2020-02-10,4.323165444001915
2020-02-11,4.314160564424527
2020-02-12,4.338604781324875
2020-02-13,4.348312182686642
2020-02-14,4.3472623239997565
2020-02-17,4.290442717537758
2020-02-18,4.329783776415752
2020-02-19,4.360566230546396
2020-02-20,4.375320033621392
2020-02-21,4.406082930123091
2020-02-24,4.384532222459087
2020-02-25,4.392978115131143
2020-02-26,4.398828645859113
2020-02-27,4.442039412977266
2020-02-28,4.471744736691961
2020-03-02,4.41909343691492
2020-03-03,4.483567582887077
2020-03-04,4.516007170270541
2020-03-05,4.594959068964727
2020-03-06,4.598968546763217
2020-03-09,4.585430366772472
2020-03-10,4.731028140313072
2020-03-11,4.636557188967345
2020-03-12,5.071747576166672
2020-03-13,4.788423168286499
2020-03-16,4.838061574464518
2020-03-17,4.8797490710611555
2020-03-18,4.880689991786028
2020-03-19,5.120259001336763
2020-03-20,5.081749762159235
2020-03-23,5.029414677477463
2020-03-24,5.144131930443109
2020-03-25,5.09093218533556
2020-03-26,5.026063877437822
2020-03-27,5.0894908748666685
2020-03-30,5.137982585704152
2020-03-31,5.208418015968164
2020-04-01,5.228195397114632
2020-04-02,5.251963129357989
2020-04-03,5.264296932690911
2020-04-06,5.310167174939068
2020-04-07,5.2780534943644275
2020-04-08,5.217125932710501
2020-04-09,5.1412530864155315
2020-04-10,5.109848950220339
2020-04-13,5.1071696742900485
2020-04-14,5.181896279491128
2020-04-15,5.159568898354962
2020-04-16,5.251239625542041
2020-04-17,5.266166540348422
2020-04-20,5.257837840569493
2020-04-21,5.34971643978281
2020-04-22,5.319842008404407
2020-04-23,5.444305533979047
2020-04-24,5.576988389054351
2020-04-27,5.595397529953857
2020-04-28,5.696814654974332
2020-04-29,5.5420554065999
2020-04-30,5.3620715401635834
2020-05-01,5.530639575978057
2020-05-04,5.51045922686103
2020-05-05,5.545342808643454
2020-05-06,5.67812103275719
2020-05-07,5.7317454374696695
2020-05-08,5.850658632137424
2020-05-11,5.468039709181086
2020-05-12,5.821375875341459
2020-05-13,5.88616512068711
2020-05-14,5.879689735730836
2020-05-15,5.832475329723366
2020-05-18,5.8631101822245455
2020-05-19,5.696232557247412
2020-05-20,5.749145312404778
2020-05-21,5.7018867408454526
2020-05-22,5.565098619002298
2020-05-25,5.546386082308572
2020-05-26,5.432556723066341
2020-05-27,5.368336615890712
2020-05-28,5.278779214952465
2020-05-29,5.42172943645437
2020-06-01,5.340780312657898
2020-06-02,5.353212570793631
2020-06-03,5.199330802558735
2020-06-04,5.0742997526626255
2020-06-05,5.132684588695156
2020-06-08,4.970098017938085
2020-06-09,4.838326043945016
2020-06-10,4.905433908027476
2020-06-11,4.975188473699177
2020-06-12,4.99049731761312
2020-06-15,5.058793939014777
2020-06-16,5.154922593434207
2020-06-17,5.245550784499869
2020-06-18,5.238449799022419
2020-06-19,5.344017488747114
2020-06-22,5.298981605290892
2020-06-23,5.2678557248708
2020-06-24,5.15256093049743
2020-06-25,5.347145639615975
2020-06-26,5.353904745501438
2020-06-29,5.491773917144656
2020-06-30,5.401581359908647
2020-07-01,5.470225925566013
2020-07-02,5.399759718576433
2020-07-03,5.356333248557803
2020-07-06,5.3126536097377075
2020-07-07,5.3500541682544736
2020-07-08,5.377047034968655
2020-07-09,5.359028382732276
2020-07-10,5.337725258886451
2020-07-13,5.324513615343562
2020-07-14,5.39634734325992
2020-07-15,5.363815932939815
2020-07-16,5.366840643014258
2020-07-17,5.32865307516522
2020-07-20,5.388542147374778
2020-07-21,5.321807575001572
2020-07-22,5.174333836694132
2020-07-23,5.108815892907273
2020-07-24,5.205352718514291
2020-07-27,5.234836361443058
2020-07-28,5.1458126480267765
2020-07-29,5.165386683173665
2020-07-30,5.178429365692182
2020-07-31,5.154626973137056
2020-08-03,5.228582460054554
2020-08-04,5.320821963352387
2020-08-05,5.3065414033471825
2020-08-06,5.291826133911399
2020-08-07,5.3464726747263285
2020-08-10,5.4429583651324265
2020-08-11,5.500728517514517
2020-08-12,5.454601091828124
2020-08-13,5.544841442143819
2020-08-14,5.372495952950089
2020-08-17,5.421401830314949
2020-08-18,5.523282394071316
2020-08-19,5.4785610538033325
2020-08-20,5.5586724290597544
2020-08-21,5.581174033605749
2020-08-24,5.629702319121861
2020-08-25,5.623869024907833
2020-08-26,5.51760518862693
2020-08-27,5.619569449269364
2020-08-28,5.580037572921697
2020-08-31,5.407199325135479
2020-09-01,5.512627713193524
2020-09-02,5.407165788962857
2020-09-03,5.368035717975488
2020-09-04,5.309398138835604
2020-09-07,5.3038469559589325
2020-09-08,5.303730342577637
2020-09-09,5.371868069136838
2020-09-10,5.3162341695684745
2020-09-11,5.328571400843771
2020-09-14,5.323052414442998
2020-09-15,5.281402024719456
2020-09-16,5.292464557867447
2020-09-17,5.245833390350526
2020-09-18,5.235191713570742
2020-09-21,5.407386971421602
2020-09-22,5.420415738140321
2020-09-23,5.474949054326544
2020-09-24,5.5994914006694785
2020-09-25,5.516485981601363
2020-09-28,5.567334244782614
2020-09-29,5.665034016806203
2020-09-30,5.638179800411081
2020-10-01,5.612320382216694
2020-10-02,5.647918892114831
2020-10-05,5.686520674786777
2020-10-06,5.575896839770962
2020-10-07,5.597755054021206
2020-10-08,5.61832564876221
2020-10-09,5.6052065539975615
2020-10-12,5.536198584541695
2020-10-13,5.535843467969698
2020-10-14,5.574107303602034
2020-10-15,5.594949694595926
2020-10-16,5.617074867288294
2020-10-19,5.649614875952238
2020-10-20,5.611121543861657
2020-10-21,5.614478184610732
2020-10-22,5.613918135841232
2020-10-23,5.594973284525736
2020-10-26,5.621580098028289
2020-10-27,5.623954304707183
2020-10-28,5.707139877195004
2020-10-29,5.7469054541425075
2020-10-30,5.783023006681276
2020-11-02,5.744402351471081
2020-11-03,5.7442692557970645
2020-11-04,5.76110930439313
2020-11-05,5.6653784214706775
2020-11-06,5.525034737798876
2020-11-09,5.366201981368135
2020-11-10,5.390768403066659
2020-11-11,5.419232732637113
2020-11-12,5.392743503979432
2020-11-13,5.458582364244535
2020-11-16,5.459247993378085
2020-11-17,5.419448063871187
2020-11-18,5.329325454018772
2020-11-19,5.3658878634905705
2020-11-20,5.306765165253751
2020-11-23,5.378594862596629
2020-11-24,5.439555396298346
2020-11-25,5.372885084990855
2020-11-26,5.333431494556123
2020-11-27,5.3417021190506375
2020-11-30,5.344514647503331
2020-12-01,5.3381529507227015
2020-12-02,5.208392427075636
2020-12-03,5.220681434854896
2020-12-04,5.152220748429954
2020-12-07,5.157343098567253
2020-12-08,5.096800928485266
2020-12-09,5.121665782160164
2020-12-10,5.171007883990911
2020-12-11,5.026501056701704
2020-12-14,5.063855513804326
2020-12-15,5.122392815252397
2020-12-16,5.078777565526253
2020-12-17,5.0823764719045235
2020-12-18,5.061289225706788
2020-12-21,5.09971750137089
2020-12-22,5.117100276745049
2020-12-23,5.153694952365242
2020-12-24,5.214940111786347
2020-12-25,5.2161760756751505
2020-12-28,5.208014237681084
2020-12-29,5.238503395673888
2020-12-30,5.210032491719971
2020-12-31,5.193942695556871
2021-01-01,5.202048376092023
2021-01-04,5.19256449942111
2021-01-05,5.306960437503676
2021-01-06,5.292174290956723
2021-01-07,5.3150249457028735
2021-01-08,5.4090432068881
2021-01-11,5.415364934679702
2021-01-12,5.489971969371994
2021-01-13,5.321490879085502
2021-01-14,5.2920119851934535
2021-01-15,5.194994623687762
2021-01-18,5.295553746937003
2021-01-19,5.297108064041822
2021-01-20,5.36037490465344
2021-01-21,5.288891938278881
2021-01-22,5.356722246352491
2021-01-25,5.46534122833964
2021-01-26,5.4714080277553885
2021-01-27,5.36324423906035
2021-01-28,5.420951926103043
2021-01-29,5.440632186187599
2021-02-01,5.464322613444892
2021-02-02,5.438249649508634
2021-02-03,5.372336854448463
2021-02-04,5.356302963446979
2021-02-05,5.426411014140399
2021-02-08,5.374805862380412
2021-02-09,5.3709087417323635
2021-02-10,5.380582174234689
2021-02-11,5.386876595900844
2021-02-12,5.374478398000406
2021-02-15,5.3699419443574925
2021-02-16,5.3701635847214675
2021-02-17,5.371386840066408
2021-02-18,5.409902591491743
2021-02-19,5.426890361135179
2021-02-22,5.381297282195533
2021-02-23,5.463574432274072
2021-02-24,5.443717653744444
2021-02-25,5.403769219534865
2021-02-26,5.527991871205557
2021-03-01,5.599889441197206
2021-03-02,5.646464552870896
2021-03-03,5.677466332825929
2021-03-04,5.617915686058211
2021-03-05,5.672942307238942
2021-03-08,5.691957801279386
2021-03-09,5.878524453404907
2021-03-10,5.804551150478119
2021-03-11,5.674406689498767
2021-03-12,5.53669829604047
2021-03-15,5.497210777256499
2021-03-16,5.614825995149886
2021-03-17,5.618243455156602
2021-03-18,5.588263901671723
2021-03-19,5.573330705066894
2021-03-22,5.503512169332226
2021-03-23,5.512078658389328
2021-03-24,5.527582364811451
2021-03-25,5.625309449345934
2021-03-26,5.655302255947106
2021-03-29,5.75101369900213
2021-03-30,5.785979329561087
2021-03-31,5.771715358348046
2021-04-01,5.633912684857023
2021-04-02,5.710687417513327
2021-04-05,5.712050591514753
2021-04-06,5.672213606069533
2021-04-07,5.603575681259315
2021-04-08,5.613037413629797
2021-04-09,5.572712177178915
2021-04-12,5.678942023520364
2021-04-13,5.728044465162014
2021-04-14,5.725389004891213
2021-04-15,5.657857941020836
2021-04-16,5.628166754305084
2021-04-19,5.585046062625223
2021-04-20,5.5449562602038895
2021-04-21,5.5675215140517755
2021-04-22,5.568401308612408
2021-04-23,5.4440819393338415
2021-04-26,5.477429863740327
2021-04-27,5.435636801234978
2021-04-28,5.45128353072323
2021-04-29,5.341218674297124
2021-04-30,5.3364477431777
2021-05-03,5.440597599145804
2021-05-04,5.437833421344409
2021-05-05,5.441919497744749
2021-05-06,5.353605047336941
2021-05-07,5.274306522505071
2021-05-10,5.236216972987393
