Date,EURBRL=X
2004-08-18,3.611799955368042
2004-08-19,3.6075000762939453
2004-08-20,3.598299980163574
2004-08-23,3.55649995803833
2004-08-24,3.5155999660491943
2004-08-25,3.4932000637054443
2004-08-26,3.4874000549316406
2004-08-27,3.4953999519348145
2004-08-30,3.4786999225616455
2004-08-31,3.487600088119507
2004-09-01,3.486999988555908
2004-09-02,3.4872000217437744
2004-09-03,3.4972000122070312
2004-09-06,3.4570000171661377
2004-09-07,3.439300060272217
2004-09-08,3.4261999130249023
2004-09-09,3.4549999237060547
2004-09-10,3.4609999656677246
2004-09-13,3.4767000675201416
2004-09-14,3.478600025177002
2004-09-15,3.480799913406372
2004-09-16,3.447999954223633
2004-09-17,3.4414000511169434
2004-09-20,3.3989999294281006
2004-09-21,3.444000005722046
2004-09-22,3.4346001148223877
2004-09-23,3.4709999561309814
2004-09-24,3.461699962615967
2004-09-27,3.4374001026153564
2004-09-28,3.4547998905181885
2004-09-29,3.447700023651123
2004-09-30,3.4400999546051025
2004-10-01,3.46370005607605
2004-10-04,3.41729998588562
2004-10-05,3.388700008392334
2004-10-06,3.3956000804901123
2004-10-07,3.413100004196167
2004-10-08,3.43149995803833
2004-10-11,3.4258999824523926
2004-10-12,3.3866000175476074
2004-10-13,3.385699987411499
2004-10-14,3.4305999279022217
2004-10-15,3.481300115585327
2004-10-18,3.484600067138672
2004-10-19,3.4951000213623047
2004-10-20,3.541300058364868
2004-10-21,3.5446999073028564
2004-10-22,3.5299999713897705
2004-10-25,3.5931999683380127
2004-10-26,3.610599994659424
2004-10-27,3.58240008354187
2004-10-29,3.590399980545044
2004-11-01,3.5659000873565674
2004-11-02,3.545099973678589
2004-11-03,3.5241000652313232
2004-11-04,3.558300018310547
2004-11-05,3.551500082015991
2004-11-08,3.5678999423980713
2004-11-09,3.5759999752044678
2004-11-10,3.577199935913086
2004-11-11,3.5485999584198
2004-11-12,3.5439000129699707
2004-11-15,3.5306999683380127
2004-11-16,3.536799907684326
2004-11-17,3.5401999950408936
2004-11-18,3.517400026321411
2004-11-19,3.524399995803833
2004-11-22,3.529599905014038
2004-11-23,3.496500015258789
2004-11-24,3.5104000568389893
2004-11-25,3.5506999492645264
2004-11-26,3.538599967956543
2004-11-29,3.547800064086914
2004-11-30,3.570199966430664
2004-12-01,3.5244998931884766
2004-12-02,3.535099983215332
2004-12-03,3.548099994659424
2004-12-06,3.551300048828125
2004-12-07,3.5743000507354736
2004-12-08,3.595900058746338
2004-12-09,3.586699962615967
2004-12-10,3.6061999797821045
2004-12-13,3.592400074005127
2004-12-14,3.5945000648498535
2004-12-15,3.605600118637085
2004-12-16,3.555000066757202
2004-12-17,3.552500009536743
2004-12-20,3.533600091934204
2004-12-21,3.4986000061035156
2004-12-22,3.5344998836517334
2004-12-23,3.549999952316284
2004-12-27,3.5745999813079834
2004-12-28,3.58489990234375
2004-12-29,3.583400011062622
2004-12-30,3.5362000465393066
2004-12-31,3.5362000465393066
2005-01-03,3.5146000385284424
2005-01-04,3.500499963760376
2005-01-05,3.527400016784668
2005-01-06,3.5090999603271484
2005-01-07,3.5030999183654785
2005-01-10,3.3940000534057617
2005-01-11,3.4035000801086426
2005-01-12,3.4221999645233154
2005-01-13,3.428100109100342
2005-01-14,3.3982999324798584
2005-01-17,3.38700008392334
2005-01-18,3.384200096130371
2005-01-19,3.40310001373291
2005-01-20,3.3721001148223877
2005-01-21,3.364000082015991
2005-01-24,3.353600025177002
2005-01-25,3.338200092315674
2005-01-26,3.337399959564209
2005-01-27,3.32669997215271
2005-01-28,3.331899881362915
2005-01-31,3.2876999378204346
2005-02-01,3.251699924468994
2005-02-02,3.289599895477295
2005-02-03,3.243299961090088
2005-02-04,3.234999895095825
2005-02-07,3.2100000381469727
2005-02-08,3.182300090789795
2005-02-09,3.2135000228881836
2005-02-10,3.1923000812530518
2005-02-11,3.216399908065796
2005-02-14,3.20169997215271
2005-02-15,3.205199956893921
2005-02-16,3.221400022506714
2005-02-17,3.2086000442504883
2005-02-18,3.194000005722046
2005-02-21,3.2042999267578125
2005-02-22,3.2648000717163086
2005-02-23,3.273900032043457
2005-02-24,3.289299964904785
2005-02-25,3.3208000659942627
2005-02-28,3.3194000720977783
2005-03-01,3.276900053024292
2005-03-02,3.283799886703491
2005-03-03,3.31820011138916
2005-03-04,3.3650999069213867
2005-03-07,3.358599901199341
2005-03-08,3.406599998474121
2005-03-09,3.4577999114990234
2005-03-10,3.490000009536743
2005-03-11,3.495300054550171
2005-03-14,3.4911999702453613
2005-03-15,3.5302000045776367
2005-03-16,3.5485000610351562
2005-03-17,3.5511999130249023
2005-03-18,3.4677000045776367
2005-03-21,3.438199996948242
2005-03-22,3.44320011138916
2005-03-23,3.425100088119507
2005-03-24,3.4117000102996826
2005-03-29,3.374799966812134
2005-03-30,3.3424999713897705
2005-03-31,3.318700075149536
2005-04-01,3.3064000606536865
2005-04-04,3.276400089263916
2005-04-05,3.2339999675750732
2005-04-06,3.2320001125335693
2005-04-07,3.196899890899658
2005-04-08,3.185699939727783
2005-04-11,3.2016000747680664
2005-04-12,3.2058000564575195
2005-04-13,3.177299976348877
2005-04-14,3.1317999362945557
2005-04-15,3.1623001098632812
2005-04-18,3.25219988822937
2005-04-19,3.2425999641418457
2005-04-20,3.20989990234375
2005-04-21,3.202699899673462
2005-04-22,3.200000047683716
2005-04-25,3.140500068664551
2005-04-26,3.1247000694274902
2005-04-27,3.126499891281128
2005-04-28,3.100399971008301
2005-04-29,3.145900011062622
2005-05-02,3.104300022125244
2005-05-03,3.084199905395508
2005-05-04,3.0757999420166016
2005-05-06,3.051300048828125
2005-05-09,3.007999897003174
2005-05-10,3.001699924468994
2005-05-11,3.0380001068115234
2005-05-12,2.986299991607666
2005-05-13,2.967099905014038
2005-05-17,2.9802000522613525
2005-05-18,2.976300001144409
2005-05-19,2.959399938583374
2005-05-20,2.9339001178741455
2005-05-23,2.9121999740600586
2005-05-24,2.908400058746338
2005-05-25,2.900099992752075
2005-05-26,2.8710999488830566
2005-05-27,2.8691000938415527
2005-05-30,2.8292999267578125
2005-05-31,2.771399974822998
2005-06-01,2.7720000743865967
2005-06-02,2.842900037765503
2005-06-03,2.8141000270843506
2005-06-06,2.8255999088287354
2005-06-07,2.8587000370025635
2005-06-08,2.8852999210357666
2005-06-09,2.856800079345703
2005-06-10,2.9047999382019043
2005-06-13,2.829699993133545
2005-06-14,2.8183000087738037
2005-06-15,2.7802000045776367
2005-06-16,2.810699939727783
2005-06-17,2.781399965286255
2005-06-20,2.7655999660491943
2005-06-21,2.742300033569336
2005-06-22,2.723299980163574
2005-06-23,2.7330000400543213
2005-06-24,2.7462000846862793
2005-06-27,2.755500078201294
2005-06-28,2.7242000102996826
2005-06-29,2.7035000324249268
2005-06-30,2.6893999576568604
2005-07-01,2.6740000247955322
2005-07-04,2.6350998878479004
2005-07-05,2.663300037384033
2005-07-06,2.6807000637054443
2005-07-07,2.725800037384033
2005-07-08,2.680500030517578
2005-07-11,2.7000999450683594
2005-07-12,2.698499917984009
2005-07-13,2.702399969100952
2005-07-14,2.693000078201294
2005-07-15,2.6751999855041504
2005-07-18,2.6689000129699707
2005-07-19,2.6480000019073486
2005-07-20,2.6793999671936035
2005-07-21,2.689500093460083
2005-07-22,2.7256999015808105
2005-07-25,2.7451000213623047
2005-07-26,2.836899995803833
2005-07-27,2.7667999267578125
2005-07-28,2.795599937438965
2005-07-29,2.7600998878479004
2005-08-01,2.7590999603271484
2005-08-02,2.7465999126434326
2005-08-03,2.727299928665161
2005-08-04,2.7102999687194824
2005-08-05,2.7028000354766846
2005-08-08,2.7102999687194824
2005-08-09,2.8403000831604004
2005-08-10,2.8197999000549316
2005-08-11,2.938499927520752
2005-08-12,2.956899881362915
2005-08-15,2.885699987411499
2005-08-16,2.8963000774383545
2005-08-17,2.883500099182129
2005-08-18,2.8750998973846436
2005-08-19,2.975100040435791
2005-08-22,2.9010000228881836
2005-08-23,2.9342000484466553
2005-08-24,3.0078999996185303
2005-08-25,2.9511001110076904
2005-08-26,2.9521000385284424
2005-08-29,2.9154999256134033
2005-08-30,2.75600004196167
2005-08-31,2.9047000408172607
2005-09-01,2.770400047302246
2005-09-02,2.9184000492095947
2005-09-05,2.9196999073028564
2005-09-06,2.8889000415802
2005-09-07,2.890199899673462
2005-09-08,2.87280011177063
2005-09-09,2.8647000789642334
2005-09-12,2.8487000465393066
2005-09-13,2.8545000553131104
2005-09-14,2.8464999198913574
2005-09-15,2.808799982070923
2005-09-16,2.811199903488159
2005-09-19,2.788599967956543
2005-09-20,2.780400037765503
2005-09-22,2.7625999450683594
2005-09-23,2.724400043487549
2005-09-26,2.7142999172210693
2005-09-27,2.713900089263916
2005-09-28,2.6949000358581543
2005-09-29,2.6556999683380127
2005-09-30,2.6777000427246094
2005-10-03,2.6521999835968018
2005-10-04,2.6937999725341797
2005-10-05,2.721299886703491
2005-10-06,2.787600040435791
2005-10-07,2.7269999980926514
2005-10-10,2.6960999965667725
2005-10-11,2.674499988555908
2005-10-12,2.7095999717712402
2005-10-13,2.7130000591278076
2005-10-14,2.7091000080108643
2005-10-17,2.683500051498413
2005-10-18,2.6782000064849854
2005-10-19,2.677799940109253
2005-10-20,2.6947999000549316
2005-10-21,2.7030999660491943
2005-10-24,2.706199884414673
2005-10-25,2.7404000759124756
2005-10-26,2.754699945449829
2005-10-27,2.7788000106811523
2005-10-28,2.7325000762939453
2005-10-31,2.713900089263916
2005-11-01,2.710400104522705
2005-11-02,2.699199914932251
2005-11-03,2.653599977493286
2005-11-04,2.6108999252319336
2005-11-07,2.599900007247925
2005-11-08,2.565700054168701
2005-11-09,2.558799982070923
2005-11-10,2.5236001014709473
2005-11-11,2.53439998626709
2005-11-14,2.580699920654297
2005-11-15,2.585700035095215
2005-11-16,2.5685999393463135
2005-11-17,2.5766000747680664
2005-11-18,2.6187000274658203
2005-11-21,2.60260009765625
2005-11-22,2.6538000106811523
2005-11-23,2.6445999145507812
2005-11-24,2.637399911880493
2005-11-25,2.6171998977661133
2005-11-28,2.6013998985290527
2005-11-29,2.578200101852417
2005-11-30,2.597599983215332
2005-12-01,2.610300064086914
2005-12-02,2.586400032043457
2005-12-05,2.5861001014709473
2005-12-06,2.5652999877929688
2005-12-07,2.569000005722046
2005-12-08,2.6231000423431396
2005-12-09,2.6589999198913574
2005-12-12,2.700000047683716
2005-12-13,2.7000999450683594
2005-12-14,2.7156999111175537
2005-12-15,2.7479000091552734
2005-12-16,2.7880001068115234
2005-12-19,2.855600118637085
2005-12-20,2.7860000133514404
2005-12-21,2.729599952697754
2005-12-22,2.7771999835968018
2005-12-23,2.7458999156951904
2005-12-26,2.7690999507904053
2005-12-27,2.768399953842163
2005-12-28,2.7716000080108643
2005-12-29,2.754199981689453
2005-12-30,2.766700029373169
2006-01-02,2.7588000297546387
2006-01-03,2.8034000396728516
2006-01-04,2.7667999267578125
2006-01-05,2.7699999809265137
2006-01-06,2.772599935531616
2006-01-09,2.7190001010894775
2006-01-10,2.726300001144409
2006-01-11,2.7660999298095703
2006-01-12,2.738800048828125
2006-01-13,2.7572999000549316
2006-01-16,2.750699996948242
2006-01-17,2.7871999740600586
2006-01-18,2.8052000999450684
2006-01-19,2.7760000228881836
2006-01-20,2.7618000507354736
2006-01-23,2.774899959564209
2006-01-24,2.746500015258789
2006-01-25,2.7455999851226807
2006-01-26,2.7204999923706055
2006-01-27,2.6707000732421875
2006-01-30,2.6719000339508057
2006-01-31,2.685699939727783
2006-02-01,2.682499885559082
2006-02-02,2.688499927520752
2006-02-03,2.6552999019622803
2006-02-06,2.600100040435791
2006-02-07,2.625499963760376
2006-02-08,2.614000082015991
2006-02-09,2.6012001037597656
2006-02-10,2.575500011444092
2006-02-13,2.5650999546051025
2006-02-14,2.546099901199341
2006-02-15,2.5371999740600586
2006-02-16,2.5183000564575195
2006-02-17,2.5271999835968018
2006-02-20,2.5255000591278076
2006-02-21,2.580199956893921
2006-02-22,2.549099922180176
2006-02-23,2.541100025177002
2006-02-24,2.539799928665161
2006-02-27,2.53439998626709
2006-02-28,2.5322000980377197
2006-03-01,2.5195999145507812
2006-03-02,2.530900001525879
2006-03-03,2.539099931716919
2006-03-06,2.5678999423980713
2006-03-07,2.5699000358581543
2006-03-08,2.5980000495910645
2006-03-09,2.571500062942505
2006-03-10,2.552799940109253
2006-03-13,2.5499000549316406
2006-03-14,2.55049991607666
2006-03-15,2.5518999099731445
2006-03-16,2.564300060272217
2006-03-17,2.5880000591278076
2006-03-20,2.613100051879883
2006-03-21,2.604599952697754
2006-03-22,2.6001999378204346
2006-03-23,2.5843000411987305
2006-03-24,2.5857999324798584
2006-03-27,2.6291000843048096
2006-03-28,2.664799928665161
2006-03-29,2.6591999530792236
2006-03-30,2.6637001037597656
2006-03-31,2.620699882507324
2006-04-03,2.597899913787842
2006-04-04,2.607300043106079
2006-04-05,2.6145999431610107
2006-04-06,2.606600046157837
2006-04-07,2.5845000743865967
2006-04-10,2.599900007247925
2006-04-11,2.602099895477295
2006-04-12,2.585599899291992
2006-04-13,2.585700035095215
2006-04-14,2.58489990234375
2006-04-17,2.589099884033203
2006-04-18,2.6098999977111816
2006-04-19,2.6117000579833984
2006-04-20,2.6149001121520996
2006-04-21,2.6143999099731445
2006-04-24,2.6140999794006348
2006-04-25,2.6324000358581543
2006-04-26,2.6363000869750977
2006-04-27,2.630199909210205
2006-04-28,2.6340999603271484
2006-05-01,2.636399984359741
2006-05-02,2.6117000579833984
2006-05-03,2.610599994659424
2006-05-04,2.617300033569336
2006-05-05,2.6145999431610107
2006-05-08,2.617000102996826
2006-05-09,2.6226000785827637
2006-05-10,2.624300003051758
2006-05-11,2.682300090789795
2006-05-12,2.7564001083374023
2006-05-15,2.771699905395508
2006-05-16,2.7537999153137207
2006-05-17,2.7804999351501465
2006-05-18,2.8306000232696533
2006-05-19,2.8055999279022217
2006-05-22,2.953700065612793
2006-05-23,2.8747000694274902
2006-05-24,3.006500005722046
2006-05-25,3.020900011062622
2006-05-26,2.8729000091552734
2006-05-29,2.8538999557495117
2006-05-30,2.9714999198913574
2006-05-31,2.944700002670288
2006-06-01,2.9038000106811523
2006-06-02,2.9479000568389893
2006-06-05,2.944000005722046
2006-06-06,2.907099962234497
2006-06-07,2.8877999782562256
2006-06-08,2.887700080871582
2006-06-09,2.8564999103546143
2006-06-12,2.845099925994873
2006-06-13,2.8710999488830566
2006-06-14,2.876800060272217
2006-06-15,2.851900100708008
2006-06-16,2.840399980545044
2006-06-19,2.805500030517578
2006-06-20,2.816800117492676
2006-06-21,2.8348000049591064
2006-06-22,2.8036999702453613
2006-06-23,2.808300018310547
2006-06-26,2.80049991607666
2006-06-27,2.8011999130249023
2006-06-28,2.790600061416626
2006-06-29,2.790299892425537
2006-06-30,2.764899969100952
2006-07-03,2.7602999210357666
2006-07-04,2.765700101852417
2006-07-05,2.786099910736084
2006-07-06,2.78439998626709
2006-07-07,2.7788000106811523
2006-07-10,2.76200008392334
2006-07-11,2.7818000316619873
2006-07-12,2.7762999534606934
2006-07-13,2.7971999645233154
2006-07-14,2.650599956512451
2006-07-17,2.7671000957489014
2006-07-18,2.7439000606536865
2006-07-19,2.7560999393463135
2006-07-20,2.753999948501587
2006-07-21,2.779400110244751
2006-07-24,2.7614998817443848
2006-07-25,2.765000104904175
2006-07-26,2.780400037765503
2006-07-27,2.7732999324798584
2006-07-28,2.773400068283081
2006-07-31,2.7732999324798584
2006-08-01,2.801100015640259
2006-08-02,2.7808001041412354
2006-08-03,2.7897000312805176
2006-08-04,2.796600103378296
2006-08-07,2.7915000915527344
2006-08-08,2.7985000610351562
2006-08-09,2.783400058746338
2006-08-10,2.766200065612793
2006-08-11,2.74429988861084
2006-08-14,2.7428998947143555
2006-08-15,2.7399001121520996
2006-08-16,2.5866000652313232
2006-08-17,2.7300000190734863
2006-08-18,2.749300003051758
2006-08-21,2.7558999061584473
2006-08-22,2.7320001125335693
2006-08-23,2.729099988937378
2006-08-24,2.7569000720977783
2006-08-25,2.7553000450134277
2006-08-28,2.7507998943328857
2006-08-29,2.7469000816345215
2006-08-30,2.733299970626831
2006-08-31,2.7304999828338623
2006-09-01,2.7479000091552734
2006-09-04,2.737299919128418
2006-09-05,2.718600034713745
2006-09-06,2.742300033569336
2006-09-07,2.7383999824523926
2006-09-08,2.7332000732421875
2006-09-11,2.759399890899658
2006-09-12,2.7483999729156494
2006-09-13,2.7439000606536865
2006-09-14,2.737600088119507
2006-09-15,2.7207000255584717
2006-09-18,2.716200113296509
2006-09-19,2.7246999740600586
2006-09-20,2.754199981689453
2006-09-21,2.789400100708008
2006-09-22,2.8239998817443848
2006-09-25,2.840399980545044
2006-09-26,2.7911999225616455
2006-09-27,2.7706000804901123
2006-09-28,2.7578999996185303
2006-09-29,2.7383999824523926
2006-10-02,2.742799997329712
2006-10-03,2.7411999702453613
2006-10-04,2.749799966812134
2006-10-05,2.7444000244140625
2006-10-06,2.7249999046325684
2006-10-09,2.711199998855591
2006-10-10,2.685800075531006
2006-10-11,2.6881000995635986
2006-10-12,2.697200059890747
2006-10-13,2.6789000034332275
2006-10-16,2.66759991645813
2006-10-17,2.6735000610351562
2006-10-18,2.662600040435791
2006-10-19,2.6865999698638916
2006-10-20,2.6933000087738037
2006-10-23,2.6782000064849854
2006-10-24,2.688199996948242
2006-10-25,2.7032999992370605
2006-10-26,2.7053000926971436
2006-10-27,2.7167000770568848
2006-10-30,2.7197000980377197
2006-10-31,2.7230000495910645
2006-11-01,2.725800037384033
2006-11-02,2.734499931335449
2006-11-03,2.7232000827789307
2006-11-06,2.7139999866485596
2006-11-07,2.7251999378204346
2006-11-08,2.7316999435424805
2006-11-09,2.74399995803833
2006-11-10,2.7576000690460205
2006-11-13,2.7681000232696533
2006-11-14,2.756700038909912
2006-11-15,2.7530999183654785
2006-11-16,2.748300075531006
2006-11-17,2.7746999263763428
2006-11-20,2.7630999088287354
2006-11-21,2.776099920272827
2006-11-22,2.795099973678589
2006-11-23,2.802299976348877
2006-11-24,2.8294999599456787
2006-11-27,2.8587000370025635
2006-11-28,2.8784000873565674
2006-11-29,2.860300064086914
2006-11-30,2.8678998947143555
2006-12-01,2.8798000812530518
2006-12-04,2.8870999813079834
2006-12-05,2.8668999671936035
2006-12-06,2.8492000102996826
2006-12-07,2.839200019836426
2006-12-08,2.8196001052856445
2006-12-11,2.8257999420166016
2006-12-12,2.8492000102996826
2006-12-13,2.827899932861328
2006-12-14,2.8120999336242676
2006-12-15,2.804500102996826
2006-12-18,2.808300018310547
2006-12-19,2.8443000316619873
2006-12-20,2.8380000591278076
2006-12-21,2.8408000469207764
2006-12-22,2.8171000480651855
2006-12-25,2.8217999935150146
2006-12-26,2.8141000270843506
2006-12-27,2.8153998851776123
2006-12-28,2.8046000003814697
2006-12-29,2.812000036239624
2007-01-01,2.8164000511169434
2007-01-02,2.8299999237060547
2007-01-03,2.810800075531006
2007-01-04,2.7995998859405518
2007-01-05,2.789400100708008
2007-01-08,2.7960000038146973
2007-01-09,2.7925000190734863
2007-01-10,2.781599998474121
2007-01-11,2.761399984359741
2007-01-12,2.7620999813079834
2007-01-15,2.76419997215271
2007-01-16,2.7639000415802
2007-01-17,2.75570011138916
2007-01-18,2.7583999633789062
2007-01-19,2.752700090408325
2007-01-22,2.75570011138916
2007-01-23,2.7750000953674316
2007-01-24,2.7551000118255615
2007-01-25,2.7497000694274902
2007-01-26,2.756200075149536
2007-01-29,2.7655999660491943
2007-01-30,2.7599000930786133
2007-01-31,2.76200008392334
2007-02-01,2.7392001152038574
2007-02-02,2.7132999897003174
2007-02-05,2.7023000717163086
2007-02-06,2.7039999961853027
2007-02-07,2.7095999717712402
2007-02-08,2.7304999828338623
2007-02-09,2.727099895477295
2007-02-12,2.735300064086914
2007-02-13,2.7446999549865723
2007-02-14,2.7518999576568604
2007-02-15,2.7379000186920166
2007-02-16,2.7425999641418457
2007-02-19,2.7467000484466553
2007-02-20,2.742799997329712
2007-02-21,2.7297000885009766
2007-02-22,2.7188000679016113
2007-02-23,2.745300054550171
2007-02-26,2.74429988861084
2007-02-27,2.781399965286255
2007-02-28,2.798099994659424
2007-03-01,2.791599988937378
2007-03-02,2.7873001098632812
2007-03-05,2.7946999073028564
2007-03-06,2.783900022506714
2007-03-07,2.7815001010894775
2007-03-08,2.759200096130371
2007-03-09,2.7437000274658203
2007-03-12,2.7534000873565674
2007-03-13,2.7613000869750977
2007-03-14,2.785799980163574
2007-03-15,2.7611000537872314
2007-03-16,2.7818000316619873
2007-03-19,2.7606000900268555
2007-03-20,2.759000062942505
2007-03-21,2.7685000896453857
2007-03-22,2.7362000942230225
2007-03-23,2.7411000728607178
2007-03-26,2.7430999279022217
2007-03-27,2.7502999305725098
2007-03-28,2.756999969482422
2007-03-29,2.734299898147583
2007-03-30,2.7486000061035156
2007-04-02,2.7318999767303467
2007-04-03,2.711400032043457
2007-04-04,2.712399959564209
2007-04-05,2.7225000858306885
2007-04-06,2.7167000770568848
2007-04-09,2.7079999446868896
2007-04-10,2.7227001190185547
2007-04-11,2.723299980163574
2007-04-12,2.7434000968933105
2007-04-13,2.7279000282287598
2007-04-16,2.74399995803833
2007-04-17,2.753700017929077
2007-04-18,2.766700029373169
2007-04-19,2.763000011444092
2007-04-20,2.7476999759674072
2007-04-23,2.741499900817871
2007-04-24,2.7720999717712402
2007-04-25,2.7537999153137207
2007-04-26,2.7441000938415527
2007-04-27,2.769200086593628
2007-04-30,2.7664999961853027
2007-05-01,2.7592999935150146
2007-05-02,2.7483999729156494
2007-05-03,2.7351999282836914
2007-05-04,2.751800060272217
2007-05-07,2.750999927520752
2007-05-08,2.738100051879883
2007-05-09,2.730600118637085
2007-05-10,2.714400053024292
2007-05-11,2.7237000465393066
2007-05-14,2.7172000408172607
2007-05-15,2.697999954223633
2007-05-16,2.649899959564209
2007-05-17,2.6459999084472656
2007-05-18,2.648400068283081
2007-05-21,2.6119000911712646
2007-05-22,2.602799892425537
2007-05-23,2.6084001064300537
2007-05-24,2.6349000930786133
2007-05-25,2.6131999492645264
2007-05-28,2.612299919128418
2007-05-29,2.6154000759124756
2007-05-30,2.6122000217437744
2007-05-31,2.5820000171661377
