Date,CPTS11.SA
2016-07-20,0.002521058777347207
2016-07-21,0.002521058777347207
2016-07-22,0.002521058777347207
2016-07-25,0.002570975571870804
2016-07-26,0.0025238317903131247
2016-07-27,0.0025586215779185295
2016-07-28,0.0025636639911681414
2016-07-29,0.0025707234162837267
2016-08-01,0.002903873100876808
2016-08-02,0.002926700050011277
2016-08-03,0.0029183204751461744
2016-08-04,0.0029319007880985737
2016-08-05,0.0029321906622499228
2016-08-08,0.002947504399344325
2016-08-09,0.0029558835085481405
2016-08-10,0.0029755320865660906
2016-08-11,0.0029616609681397676
2016-08-12,0.0030815720092505217
2016-08-15,0.0030310095753520727
2016-08-16,0.0030627937521785498
2016-08-17,0.003005292033776641
2016-08-18,0.0029766871593892574
2016-08-19,0.0029480813536792994
2016-08-22,0.00300500332377851
2016-08-23,0.0030243636574596167
2016-08-24,0.0030336081981658936
2016-08-25,0.0029645522590726614
2016-08-26,0.002976109506562352
2016-08-29,0.002976109506562352
2016-08-30,0.00296541815623641
2016-08-31,0.003019450232386589
2016-09-01,0.003493982832878828
2016-09-02,0.003448773641139269
2016-09-05,0.003431944642215967
2016-09-06,0.0033857456874102354
2016-09-08,0.003497944213449955
2016-09-09,0.00351444142870605
2016-09-12,0.00351444142870605
2016-09-13,0.0034253455232828856
2016-09-14,0.003431944642215967
2016-09-15,0.003431283636018634
2016-09-16,0.0034316140227019787
2016-09-19,0.0033956440165638924
2016-09-20,0.003398945089429617
2016-09-21,0.0033659457694739103
2016-09-22,0.003395315958186984
2016-09-23,0.003395315958186984
2016-09-26,0.003461645683273673
2016-09-27,0.0034484434872865677
2016-09-28,0.003464943030849099
2016-09-29,0.0034814414102584124
2016-09-30,0.003497611964121461
2016-10-03,0.0039476752281188965
2016-10-04,0.003945055417716503
2016-10-05,0.003965632990002632
2016-10-06,0.003939444199204445
2016-10-07,0.003935706336051226
2016-10-10,0.003935706336051226
2016-10-11,0.003927846439182758
2016-10-13,0.0038541462272405624
2016-10-14,0.0038178537506610155
2016-10-17,0.003890810301527381
2016-10-18,0.003924481570720673
2016-10-19,0.003924481570720673
2016-10-20,0.0039282203651964664
2016-10-21,0.003969373647123575
2016-10-24,0.0039095147512853146
2016-10-25,0.004100313875824213
2016-10-26,0.004012398421764374
2016-10-27,0.004190103616565466
2016-10-28,0.004152690060436726
2016-10-31,0.004067766014486551
2016-11-01,0.004284839145839214
2016-11-07,0.0042039924301207066
2016-11-08,0.00422420259565115
2016-11-09,0.0042039924301207066
2016-11-10,0.004163568839430809
2016-11-11,0.004064531531184912
2016-11-14,0.0041393134742975235
2016-11-16,0.004123144783079624
2016-11-17,0.004107379354536533
2016-11-18,0.004102934617549181
2016-11-21,0.004082722123712301
2016-11-22,0.004133249167352915
2016-11-23,0.004143355879932642
2016-11-24,0.004133249167352915
2016-11-25,0.0041425502859056
2016-11-28,0.004074637312442064
2016-11-29,0.004046340938657522
2016-11-30,0.00405887421220541
2016-12-01,0.004529100377112627
2016-12-02,0.004498019348829985
2016-12-05,0.004461607895791531
2016-12-06,0.0044624959118664265
2016-12-07,0.004484698176383972
2016-12-08,0.004440294113010168
2016-12-09,0.004440294113010168
2016-12-12,0.004424753598868847
2016-12-13,0.004440294113010168
2016-12-14,0.0044624959118664265
2016-12-15,0.0044624959118664265
2016-12-16,0.0044624959118664265
2016-12-19,0.004529100377112627
2016-12-20,0.004440294113010168
2016-12-21,0.004462052136659622
2016-12-22,0.0044624959118664265
2016-12-23,0.0044624959118664265
2016-12-26,0.0044624959118664265
2016-12-27,0.004462938755750656
2016-12-28,0.0044624959118664265
2016-12-29,0.004395892843604088
2017-01-02,0.004857338964939117
2017-01-03,0.0047606793232262135
2017-01-05,0.004785451106727123
2017-01-06,0.004881624132394791
2017-01-09,0.004813622683286667
2017-01-10,0.004856851417571306
2017-01-11,0.004833053797483444
2017-01-12,0.004825766663998365
2017-01-13,0.004900567699223757
2017-01-16,0.004881624132394791
2017-01-17,0.004856851417571306
2017-01-18,0.004857338964939117
2017-01-19,0.004857338964939117
2017-01-20,0.004857338964939117
2017-01-23,0.004856851417571306
2017-01-24,0.004856851417571306
2017-01-26,0.004855882376432419
2017-01-27,0.004857338964939117
2017-01-30,0.004857338964939117
2017-01-31,0.004857338964939117
2017-02-01,0.005558956414461136
2017-02-02,0.005397043656557798
2017-02-03,0.005397043656557798
2017-02-06,0.005397043656557798
2017-02-07,0.005397043656557798
2017-02-08,0.005397043656557798
2017-02-09,0.005376534070819616
2017-02-10,0.005396501161158085
2017-02-13,0.005396501161158085
2017-02-14,0.005397043656557798
2017-02-15,0.005397043656557798
2017-02-16,0.005397043656557798
2017-02-17,0.005397043656557798
2017-02-20,0.005397043656557798
2017-02-21,0.005397043656557798
2017-02-22,0.005397043656557798
2017-02-23,0.005397043656557798
2017-02-24,0.005451014265418053
2017-03-01,0.00605032267048955
2017-03-02,0.00605032267048955
2017-03-03,0.006023219786584377
2017-03-06,0.006023219786584377
2017-03-07,0.006023219786584377
2017-03-08,0.006023219786584377
2017-03-09,0.006023219786584377
2017-03-10,0.006023219786584377
2017-03-13,0.006021413020789623
2017-03-14,0.006023219786584377
2017-03-15,0.00604309281334281
2017-03-16,0.006019604858011007
2017-03-17,0.006023219786584377
2017-03-20,0.006023219786584377
2017-03-21,0.006017195526510477
2017-03-22,0.006023219786584377
2017-03-23,0.006017195526510477
2017-03-24,0.005993703845888376
2017-03-27,0.006023219786584377
2017-03-28,0.006023219786584377
2017-03-29,0.006038275081664324
2017-03-30,0.006023219786584377
2017-03-31,0.006023219786584377
2017-04-03,0.006767662707716227
2017-04-04,0.006767662707716227
2017-04-05,0.006767662707716227
2017-04-06,0.006779171526432037
2017-04-07,0.006767662707716227
2017-04-10,0.006767662707716227
2017-04-11,0.006767662707716227
2017-04-12,0.006767662707716227
2017-04-13,0.006743972189724445
2017-04-17,0.00676698237657547
2017-04-18,0.006767662707716227
2017-04-19,0.006767662707716227
2017-04-20,0.006767662707716227
2017-04-24,0.00676698237657547
2017-04-25,0.006754126865416765
2017-04-26,0.006767662707716227
2017-04-27,0.006754126865416765
2017-04-28,0.006767662707716227
2017-05-02,0.007489545736461878
2017-05-03,0.007504583802074194
2017-05-04,0.007489545736461878
2017-05-05,0.007515113800764084
2017-05-08,0.007482028566300869
2017-05-09,0.0075121051631867886
2017-05-10,0.007504583802074194
2017-05-11,0.007482775952666998
2017-05-12,0.007482028566300869
2017-05-15,0.007517371326684952
2017-05-16,0.007518117316067219
2017-05-17,0.007515864446759224
2017-05-18,0.007406830787658691
2017-05-19,0.007369982544332743
2017-05-22,0.007406830787658691
2017-05-23,0.007406830787658691
2017-05-24,0.007481273729354143
2017-05-25,0.007518117316067219
2017-05-26,0.007519624661654234
2017-05-29,0.00747826648876071
2017-05-30,0.007503830827772617
2017-05-31,0.007481273729354143
2017-06-01,0.007999764755368233
2017-06-02,0.007918879389762878
2017-06-05,0.007926960475742817
2017-06-06,0.008007851429283619
2017-06-07,0.007926960475742817
2017-06-08,0.007894611917436123
2017-06-09,0.008020798675715923
2017-06-12,0.007995718158781528
2017-06-13,0.007947188802063465
2017-06-14,0.007959320209920406
2017-06-16,0.007926960475742817
2017-06-19,0.007926960475742817
2017-06-20,0.007926960475742817
2017-06-21,0.0079148318618536
2017-06-22,0.007926960475742817
2017-06-23,0.007967407815158367
2017-06-26,0.007926960475742817
2017-06-27,0.007898654788732529
2017-06-28,0.007882474921643734
2017-06-29,0.007842028513550758
2017-06-30,0.007777322083711624
2017-07-03,0.008602255955338478
2017-07-04,0.008574025705456734
2017-07-05,0.008637548424303532
2017-07-06,0.008469915017485619
2017-07-07,0.00848315004259348
2017-07-10,0.008557255379855633
2017-07-11,0.008553734049201012
2017-07-12,0.008602255955338478
2017-07-13,0.008637548424303532
2017-07-14,0.008666664361953735
2017-07-17,0.008633134886622429
2017-07-18,0.008663133718073368
2017-07-19,0.008604020811617374
2017-07-20,0.00864636804908514
2017-07-21,0.008639310486614704
2017-07-24,0.008644607849419117
2017-07-25,0.008663133718073368
2017-07-26,0.00867019034922123
2017-07-27,0.008690482936799526
2017-07-28,0.008690482936799526
2017-07-31,0.008689600974321365
2017-08-01,0.0094649912789464
2017-08-02,0.009511345066130161
2017-08-03,0.009511345066130161
2017-08-04,0.009463061578571796
2017-08-07,0.009511345066130161
2017-08-08,0.009511345066130161
2017-08-09,0.009511345066130161
2017-08-10,0.009511345066130161
2017-08-11,0.009511345066130161
2017-08-14,0.009501690044999123
2017-08-15,0.009491071105003357
2017-08-16,0.009511345066130161
2017-08-17,0.009511345066130161
2017-08-18,0.009648464620113373
2017-08-21,0.009646531194448471
2017-08-22,0.009648464620113373
2017-08-23,0.0096320491284132
2017-08-24,0.009559626691043377
2017-08-25,0.00963397417217493
2017-08-28,0.009607902728021145
2017-08-29,0.009636878035962582
2017-08-30,0.009635912254452705
2017-08-31,0.00960984081029892
2017-09-01,0.01028435304760933
2017-09-04,0.010352014563977718
2017-09-05,0.010232308879494667
2017-09-06,0.01032599713653326
2017-09-08,0.010357222519814968
2017-09-11,0.010372842662036419
2017-09-12,0.010386369191110134
2017-09-13,0.010386369191110134
2017-09-14,0.010378042235970497
2017-09-15,0.010357222519814968
2017-09-18,0.010378042235970497
2017-09-19,0.010357222519814968
2017-09-20,0.010378042235970497
2017-09-21,0.010386369191110134
2017-09-22,0.010357222519814968
2017-09-25,0.010320787318050861
2017-09-26,0.010336405597627163
2017-09-27,0.010336405597627163
2017-09-28,0.010315587744116783
2017-09-29,0.010306217707693577
2017-10-02,0.011168341152369976
2017-10-03,0.011118952184915543
2017-10-04,0.011169465258717537
2017-10-05,0.011113337241113186
2017-10-06,0.011163848452270031
2017-10-09,0.011158237233757973
2017-10-10,0.011197536252439022
2017-10-11,0.011113337241113186
2017-10-13,0.011113337241113186
2017-10-16,0.011113337241113186
2017-10-17,0.011113337241113186
2017-10-18,0.011113337241113186
2017-10-19,0.011113337241113186
2017-10-20,0.011079659685492516
2017-10-23,0.011085275560617447
2017-10-24,0.011113337241113186
2017-10-25,0.01111221220344305
2017-10-26,0.011113337241113186
2017-10-27,0.01111221220344305
2017-10-30,0.01111221220344305
2017-10-31,0.011113337241113186
2017-11-01,0.011927099898457527
2017-11-03,0.011945313774049282
2017-11-06,0.01200605183839798
2017-11-07,0.01193317398428917
2017-11-08,0.01198540162295103
2017-11-09,0.012012118473649025
2017-11-10,0.011951394379138947
2017-11-13,0.012010905891656876
2017-11-14,0.012012118473649025
2017-11-16,0.011916174553334713
2017-11-17,0.012008481658995152
2017-11-21,0.012012118473649025
2017-11-22,0.012010905891656876
2017-11-23,0.012012118473649025
2017-11-24,0.01200482714921236
2017-11-27,0.011979326605796814
2017-11-28,0.011980545707046986
2017-11-29,0.011984186246991158
2017-11-30,0.012012118473649025
2017-12-01,0.013154866173863411
2017-12-04,0.013088429346680641
2017-12-05,0.013144242577254772
2017-12-06,0.013088429346680641
2017-12-07,0.01311499997973442
2017-12-08,0.013146897777915001
2017-12-11,0.013088429346680641
2017-12-12,0.013154866173863411
2017-12-13,0.013152203522622585
2017-12-14,0.01311499997973442
2017-12-15,0.01311499997973442
2017-12-18,0.013104372657835484
2017-12-19,0.013149552047252655
2017-12-20,0.013149552047252655
2017-12-21,0.013154866173863411
2017-12-22,0.013153535313904285
2017-12-26,0.01311499997973442
2017-12-27,0.01311499997973442
2017-12-28,0.013152203522622585
2018-01-02,0.013108363375067711
2018-01-03,0.013096403330564499
2018-01-04,0.013128290884196758
2018-01-05,0.013101720251142979
2018-01-08,0.013101720251142979
2018-01-09,0.013101720251142979
2018-01-10,0.013088429346680641
2018-01-11,0.013101720251142979
2018-01-12,0.013088429346680641
2018-01-15,0.013101720251142979
2018-01-16,0.013088429346680641
2018-01-17,0.013101720251142979
2018-01-18,0.013087092898786068
2018-01-19,0.01308178436011076
2018-01-22,0.01308178436011076
2018-01-23,0.013101720251142979
2018-01-24,0.013101720251142979
2018-01-26,0.013141577132046223
2018-01-29,0.013101720251142979
2018-01-30,0.013095071539282799
2018-01-31,0.013101720251142979
2018-02-01,0.014155304059386253
2018-02-02,0.01411946676671505
2018-02-05,0.01414813194423914
2018-02-06,0.01411946676671505
2018-02-07,0.014115165919065475
2018-02-08,0.01411946676671505
2018-02-09,0.014158165082335472
2018-02-14,0.014126624912023544
2018-02-15,0.01410942804068327
2018-02-16,0.01415099948644638
2018-02-19,0.01411946676671505
2018-02-20,0.014115165919065475
2018-02-21,0.01411946676671505
2018-02-22,0.014158165082335472
2018-02-23,0.014133797958493233
2018-02-26,0.014133797958493233
2018-02-27,0.01414813194423914
2018-02-28,0.014161039143800735
2018-03-01,0.015171551145613194
2018-03-02,0.015188519842922688
2018-03-05,0.015191602520644665
2018-03-06,0.015205482952296734
2018-03-07,0.015207028947770596
2018-03-08,0.015203939750790596
2018-03-09,0.015191602520644665
2018-03-12,0.015196234919130802
2018-03-13,0.015196234919130802
2018-03-14,0.015196234919130802
2018-03-15,0.015211652964353561
2018-03-16,0.015211652964353561
2018-03-19,0.015208574011921883
2018-03-20,0.015211652964353561
2018-03-21,0.01521011907607317
2018-03-22,0.0152224600315094
2018-03-23,0.015203939750790596
2018-03-26,0.01521011907607317
2018-03-27,0.015196234919130802
2018-03-28,0.015196234919130802
2018-03-29,0.015196234919130802
2018-04-02,0.016443658620119095
2018-04-03,0.01645869016647339
2018-04-04,0.016448665410280228
2018-04-05,0.016448665410280228
2018-04-06,0.016448665410280228
2018-04-09,0.01645367406308651
2018-04-10,0.016440317034721375
2018-04-11,0.016431964933872223
2018-04-12,0.016431964933872223
2018-04-13,0.016448665410280228
2018-04-16,0.016448665410280228
2018-04-17,0.016448665410280228
2018-04-18,0.016430294141173363
2018-04-19,0.016448665410280228
2018-04-20,0.016398565843701363
2018-04-23,0.016431964933872223
2018-04-24,0.016446996480226517
2018-04-25,0.01646536961197853
2018-04-26,0.016457008197903633
2018-04-27,0.01646536961197853
2018-04-30,0.01661398448050022
2018-05-02,0.01802315190434456
2018-05-03,0.01804312877357006
2018-05-04,0.018077632412314415
2018-05-07,0.018077632412314415
2018-05-08,0.018086712807416916
2018-05-09,0.018074005842208862
2018-05-10,0.018077632412314415
2018-05-11,0.018095796927809715
2018-05-14,0.018068555742502213
2018-05-15,0.018077632412314415
2018-05-16,0.018070364370942116
2018-05-17,0.018050385639071465
2018-05-18,0.018141191452741623
2018-05-21,0.01815752685070038
2018-05-22,0.018086712807416916
2018-05-23,0.018101243302226067
2018-05-24,0.018077632412314415
2018-05-25,0.018097613006830215
2018-05-28,0.01803586818277836
2018-05-29,0.018101243302226067
2018-05-30,0.018077632412314415
2018-06-01,0.019337499514222145
2018-06-04,0.01941561885178089
2018-06-05,0.019357027485966682
2018-06-06,0.019366789609193802
2018-06-07,0.019144130870699883
2018-06-08,0.018948795273900032
2018-06-11,0.01904645562171936
2018-06-12,0.018966371193528175
2018-06-13,0.01889801397919655
2018-06-14,0.019105050712823868
2018-06-15,0.019103100523352623
2018-06-18,0.0190640389919281
2018-06-19,0.019337499514222145
2018-06-20,0.0192300733178854
2018-06-21,0.019249601289629936
2018-06-22,0.01925155706703663
2018-06-25,0.019337499514222145
2018-06-26,0.019206630066037178
2018-06-27,0.019376570358872414
2018-06-28,0.019337499514222145
2018-06-29,0.019460558891296387
2018-07-02,0.021151117980480194
2018-07-03,0.021015189588069916
2018-07-04,0.02111075259745121
2018-07-05,0.020962094888091087
2018-07-06,0.02111075259745121
2018-07-10,0.02102581225335598
2018-07-11,0.021002449095249176
2018-07-12,0.021030055359005928
2018-07-13,0.021036431193351746
2018-07-16,0.02105765976011753
2018-07-17,0.02112138271331787
2018-07-18,0.021078912541270256
2018-07-19,0.021047046408057213
2018-07-20,0.021036431193351746
2018-07-23,0.02101306803524494
2018-07-24,0.02111925557255745
2018-07-25,0.02114899642765522
2018-07-26,0.02102581225335598
2018-07-27,0.02106829173862934
2018-07-30,0.02102581225335598
2018-07-31,0.021015189588069916
2018-08-01,0.023001696914434433
2018-08-02,0.023001696914434433
2018-08-03,0.022920385003089905
2018-08-06,0.022932002320885658
2018-08-07,0.023001696914434433
2018-08-08,0.022973813116550446
2018-08-09,0.023001696914434433
2018-08-10,0.022985439747571945
2018-08-13,0.022990087047219276
2018-08-14,0.022978469729423523
2018-08-15,0.023001696914434433
2018-08-16,0.023050490766763687
2018-08-17,0.02307140827178955
2018-08-20,0.023083021864295006
2018-08-21,0.023036550730466843
2018-08-22,0.02316434308886528
2018-08-23,0.023052817210555077
2018-08-24,0.02316201850771904
2018-08-27,0.02316201850771904
2018-08-28,0.023203842341899872
2018-08-29,0.02313181385397911
2018-08-30,0.023145750164985657
2018-08-31,0.0232340469956398
2018-09-03,0.025130651891231537
2018-09-04,0.025178629904985428
2018-09-05,0.02500438131392002
2018-09-06,0.02512812241911888
2018-09-10,0.02507508173584938
2018-09-11,0.025123072788119316
2018-09-12,0.025118017569184303
2018-09-13,0.025118017569184303
2018-09-14,0.025201357901096344
2018-09-17,0.025216510519385338
2018-09-18,0.02505487948656082
2018-09-19,0.02519126795232296
2018-09-20,0.02512812241911888
2018-09-21,0.02512812241911888
2018-09-24,0.025102859362959862
2018-09-25,0.024984175339341164
2018-09-26,0.0251508466899395
2018-09-27,0.02512812241911888
2018-09-28,0.02523166872560978
2018-10-01,0.02712179161608219
2018-10-02,0.027253272011876106
2018-10-03,0.027173826470971107
2018-10-04,0.027256004512310028
2018-10-05,0.027242308482527733
2018-10-08,0.027269702404737473
2018-10-09,0.02717656083405018
2018-10-10,0.02722860500216484
2018-10-11,0.027291612699627876
2018-10-15,0.02735736407339573
2018-10-16,0.02713274210691452
2018-10-17,0.02738475613296032
2018-10-18,0.0273957047611475
2018-10-19,0.027469659224152565
2018-10-22,0.027609381824731827
2018-10-23,0.027658693492412567
2018-10-24,0.027806594967842102
2018-10-25,0.028146270662546158
2018-10-26,0.02821476384997368
2018-10-29,0.02794083207845688
2018-10-30,0.028239406645298004
2018-10-31,0.028239406645298004
2018-11-01,0.030558796599507332
2018-11-05,0.030546914786100388
2018-11-06,0.030291525647044182
2018-11-07,0.030362794175744057
2018-11-08,0.030499383807182312
2018-11-09,0.030291525647044182
2018-11-12,0.030380601063370705
2018-11-13,0.030157890170812607
2018-11-14,0.030380601063370705
2018-11-16,0.030172714963555336
2018-11-19,0.030241023749113083
2018-11-21,0.030318228527903557
2018-11-22,0.03036576323211193
2018-11-23,0.030291525647044182
2018-11-26,0.030291525647044182
2018-11-27,0.030235087499022484
2018-11-28,0.030172714963555336
2018-11-29,0.03035091608762741
2018-11-30,0.030264779925346375
2018-12-03,0.03257228434085846
2018-12-04,0.03267541527748108
2018-12-05,0.032549720257520676
2018-12-06,0.032549720257520676
2018-12-07,0.032549720257520676
2018-12-10,0.032707635313272476
2018-12-11,0.032707635313272476
2018-12-12,0.032707635313272476
2018-12-13,0.03271084278821945
2018-12-14,0.03271084278821945
2018-12-17,0.032681845128536224
2018-12-18,0.03271084278821945
2018-12-19,0.03262384608387947
2018-12-20,0.03271084278821945
2018-12-21,0.03271084278821945
2018-12-26,0.032714083790779114
2018-12-27,0.03271084278821945
2018-12-28,0.03293643891811371
2019-01-02,0.03722145035862923
2019-01-03,0.03703989088535309
2019-01-04,0.03696726635098457
2019-01-07,0.03703989088535309
2019-01-08,0.03703989088535309
2019-01-09,0.03703989088535309
2019-01-10,0.03718150779604912
2019-01-11,0.03722145035862923
2019-01-14,0.0370761938393116
2019-01-15,0.03722145035862923
2019-01-16,0.03713067248463631
2019-01-17,0.03722145035862923
2019-01-18,0.037148818373680115
2019-01-21,0.03722145035862923
2019-01-22,0.037330400198698044
2019-01-23,0.03727591782808304
2019-01-24,0.03731222823262215
2019-01-28,0.03729407861828804
2019-01-29,0.037257757037878036
2019-01-30,0.03734854608774185
2019-01-31,0.037315864115953445
2019-02-01,0.03957977145910263
2019-02-04,0.03969607129693031
2019-02-05,0.03971545770764351
2019-02-06,0.03954101726412773
2019-02-07,0.03954101726412773
2019-02-08,0.03954101726412773
2019-02-11,0.03950223699212074
2019-02-12,0.03954101726412773
2019-02-13,0.03954101726412773
2019-02-14,0.03940533846616745
2019-02-15,0.039366576820611954
2019-02-18,0.03926577791571617
2019-02-19,0.039362698793411255
2019-02-20,0.03915337100625038
2019-02-21,0.03915337100625038
2019-02-22,0.03951774910092354
2019-02-25,0.03912235423922539
2019-02-26,0.039009939879179
2019-02-27,0.0390758216381073
2019-02-28,0.039192114025354385
2019-03-01,0.04169858992099762
2019-03-06,0.04174002259969711
2019-03-07,0.041835326701402664
2019-03-08,0.04184359684586525
2019-03-11,0.041661299765110016
2019-03-12,0.04184359684586525
2019-03-13,0.0417814739048481
2019-03-14,0.04184359684586525
2019-03-15,0.04181460291147232
2019-03-18,0.04184359684586525
2019-03-19,0.04182702302932739
2019-03-20,0.04176074266433716
2019-03-21,0.04183945059776306
2019-03-22,0.04167788103222847
2019-03-25,0.041835326701402664
2019-03-26,0.04184359684586525
2019-03-27,0.04184359684586525
2019-03-28,0.04184359684586525
2019-03-29,0.04184359684586525
2019-04-01,0.044345371425151825
2019-04-02,0.04437192529439926
2019-04-03,0.04445606470108032
2019-04-04,0.044411782175302505
2019-04-05,0.04450032860040665
2019-04-08,0.04454462230205536
2019-04-09,0.044411782175302505
2019-04-10,0.04430108144879341
2019-04-11,0.044278938323259354
2019-04-12,0.04430108144879341
2019-04-15,0.044278938323259354
2019-04-16,0.044278938323259354
2019-04-17,0.044278938323259354
2019-04-18,0.044407349079847336
2019-04-22,0.044345371425151825
2019-04-23,0.04450032860040665
2019-04-24,0.044274505227804184
2019-04-25,0.044411782175302505
2019-04-26,0.044278938323259354
2019-04-29,0.04454462230205536
2019-04-30,0.04450032860040665
2019-05-02,0.04746543988585472
2019-05-03,0.04744647443294525
2019-05-06,0.04744173213839531
2019-05-07,0.04751761257648468
2019-05-08,0.04756031930446625
2019-05-09,0.04744173213839531
2019-05-10,0.04753660038113594
2019-05-13,0.047436997294425964
2019-05-14,0.047389544546604156
2019-05-15,0.047394271939992905
2019-05-16,0.047394271939992905
2019-05-17,0.04744173213839531
2019-05-20,0.047389544546604156
2019-05-21,0.04715706408023834
2019-05-22,0.04698152840137482
