Date,SI=F
2004-03-18,531.5125269526243
2004-03-19,534.0679617159755
2004-03-22,547.0283063635596
2004-03-23,554.2936538928849
2004-03-24,561.5360266819127
2004-03-25,563.3633475189849
2004-03-26,573.457390384064
2004-03-29,567.3839403012073
2004-03-30,554.5970313131046
2004-03-31,557.4371554809189
2004-04-01,566.9714310341866
2004-04-02,570.6082780906395
2004-04-05,553.9430596898311
2004-04-06,560.2000903577296
2004-04-07,555.3237192734985
2004-04-08,559.3209522791127
2004-04-12,552.8637037523122
2004-04-13,520.0643667846987
2004-04-14,485.60516537529173
2004-04-15,512.0936666449791
2004-04-16,510.5941184505252
2004-04-19,513.8263358192428
2004-04-20,510.0864038491763
2004-04-21,453.1242988968213
2004-04-22,441.47915586562993
2004-04-23,440.36955690735135
2004-04-26,441.691679081565
2004-04-27,450.44115216712584
2004-04-28,441.9235283505044
2004-04-29,449.8023685271566
2004-04-30,447.9517335699693
2004-05-03,473.79435164463837
2004-05-04,467.20321476651975
2004-05-05,464.16069283585813
2004-05-06,469.45643823004656
2004-05-07,490.66774214016834
2004-05-10,560.2637863269129
2004-05-11,492.35929685011484
2004-05-12,540.1083675596456
2004-05-13,539.5324160387863
2004-05-14,520.2129539312608
2004-05-17,537.7803901183873
2004-05-18,543.7947328762745
2004-05-19,570.3786155711038
2004-05-20,614.4741653817607
2004-05-21,609.4184590134248
2004-05-24,610.2330007636201
2004-05-25,588.5980539960121
2004-05-26,602.2963508769047
2004-05-27,586.5553027616382
2004-05-28,555.1302194847548
2004-06-01,592.6389769208206
2004-06-02,561.2792495456074
2004-06-03,566.8260508842836
2004-06-04,554.8353782947212
2004-06-07,551.3807921095726
2004-06-08,537.8337239596242
2004-06-09,536.0412522863246
2004-06-10,547.1849772598699
2004-06-14,568.8855586572059
2004-06-15,545.2479697221329
2004-06-16,554.1227539925864
2004-06-17,566.2131806450698
2004-06-18,580.6828872658193
2004-06-21,563.6848327252957
2004-06-22,564.3584033569779
2004-06-23,555.8037686716862
2004-06-24,564.2274516776107
2004-06-25,572.254166102222
2004-06-28,563.8228760725347
2004-06-29,545.4357654743845
2004-06-30,523.1760820928972
2004-07-01,529.2622689053574
2004-07-02,511.5985346351562
2004-07-06,512.7278202258195
2004-07-07,516.3664829772493
2004-07-08,559.9489435346337
2004-07-09,552.5420773160961
2004-07-12,552.4204845821691
2004-07-13,543.2949137941997
2004-07-14,551.0168811809141
2004-07-15,549.6694039459146
2004-07-16,544.3971972728043
2004-07-19,527.8786203555578
2004-07-20,535.9458749002796
2004-07-21,537.7741093116732
2004-07-22,548.1432120374611
2004-07-23,550.2819513042176
2004-07-26,557.3747873629284
2004-07-27,541.8548253936812
2004-07-28,552.8013812461176
2004-07-29,537.6428468046074
2004-07-30,556.4784993565602
2004-08-02,569.0115296713185
2004-08-03,578.3892071525885
2004-08-04,584.4248108491674
2004-08-05,596.3688294764812
2004-08-06,571.1364486439738
2004-08-09,573.9490668888659
2004-08-10,563.6778986689507
2004-08-11,553.1154827584419
2004-08-12,554.9287636405295
2004-08-13,549.6846687439106
2004-08-16,549.5041728130149
2004-08-17,540.2195217942784
2004-08-18,540.0715758974886
2004-08-19,541.7826746635328
2004-08-20,529.9276735902752
2004-08-23,518.8770862289529
2004-08-24,501.25600440481935
2004-08-25,500.5985187906534
2004-08-26,506.8934014857718
2006-03-24,230.3794374781005
2006-03-27,231.9241107280525
2006-03-28,239.0368095721499
2006-03-29,269.24432225372345
2006-03-30,268.3193688544426
2006-03-31,253.24326829647006
2006-04-03,249.514084576795
2006-04-04,238.55284497720245
2006-04-05,241.73344963048768
2006-04-06,246.77452497583624
2006-04-07,250.1499102867052
2006-04-10,264.68812003992787
2006-04-11,262.2147216519109
2006-04-12,260.8260466556628
2006-04-13,269.3904976018871
2006-04-18,281.90109503227006
2006-04-19,289.8470157700296
2006-04-20,251.74518092870423
2006-04-21,260.90137885198476
2006-04-24,235.4211034595822
2006-04-25,251.36485501519778
2006-04-26,258.1231954536169
2006-04-27,243.721130411469
2006-04-28,259.6050355605471
2006-05-02,258.4645648245685
2006-05-03,250.59098857754685
2006-05-04,248.59284242969017
2006-05-05,246.92459120750252
2006-05-08,196.62242089040814
2006-05-09,257.3444040959902
2006-05-10,251.41069216638607
2006-05-11,282.0211774141538
2006-05-12,293.69706703149575
2006-05-15,290.58579821068173
2006-05-16,283.2343290369725
2006-05-17,298.794001007528
2006-05-18,292.40502095441303
2006-05-19,286.03061490866173
2006-05-22,343.8233555942889
2006-05-23,335.44036834723596
2006-05-24,384.5707122817136
2006-05-25,387.35074628303386
2006-05-26,328.0343782652685
2006-05-30,369.5702200720652
2006-05-31,345.2604461014101
2006-06-01,313.0961235776733
2006-06-02,326.5404648451297
2006-06-05,332.2383053888296
2006-06-06,311.79708630281135
2006-06-07,307.40872421358984
2006-06-08,299.9655468124221
2006-06-09,291.5808528960655
2006-06-12,288.64139112885755
2006-06-13,263.4075312029133
2006-06-14,263.00680719450355
2006-06-15,258.8829973924611
2006-06-16,257.6373122265744
2006-06-19,246.47773027723866
2006-06-20,257.1827611093844
2006-06-21,260.8997043709233
2006-06-22,252.3458193185257
2006-06-23,260.670031109646
2006-06-26,250.78949389931782
2006-06-27,250.51972014328652
2006-06-28,248.4906445558968
2006-06-29,243.2913881131737
2006-06-30,238.14731291111025
2006-07-03,234.50352922038792
2006-07-05,260.02054976430225
2006-07-06,259.4125327177049
2006-07-07,249.87011461813975
2006-07-10,243.54109493119415
2006-07-11,258.81593004660095
2006-07-12,261.79170262774704
2006-07-13,269.11731252132836
2006-07-14,221.32658591253144
2006-07-17,262.49478235470633
2006-07-18,242.29788710001202
2006-07-19,253.5974633720653
2006-07-20,249.0990259602823
2006-07-21,247.35858713501813
2006-07-24,248.48884111267674
2006-07-25,254.34143017161614
2006-07-26,259.8910201669788
2006-07-27,258.04952640000903
2006-07-28,253.60782948946897
2006-07-31,252.04462025967425
2006-08-01,266.3228283053459
2006-08-02,272.7874864555461
2006-08-03,271.6408716704442
2006-08-04,275.3331490761236
2006-08-07,273.8382045110964
2006-08-08,277.2098244949966
2006-08-09,274.4721668077336
2006-08-10,263.6633101852393
2006-08-11,256.5359638458752
2006-08-14,260.8367417658448
2006-08-15,254.17325841167005
2006-08-16,201.85424844956682
2006-08-17,245.01417881157965
2006-08-18,254.9568451246293
2006-08-21,255.65009129738092
2006-08-22,254.65784007645968
2006-08-23,258.5105079982966
2006-08-24,267.8276719943736
2006-08-25,269.02857615120973
2006-08-28,256.7092643306809
2006-08-29,257.03922687350564
2006-08-30,257.73556935226696
2006-08-31,267.52687037596417
2006-09-01,274.92610034811065
2006-09-04,264.34094921922855
2006-09-05,263.8380221387788
2006-09-06,276.4239369198629
2006-09-07,269.13989553973926
2006-09-08,263.29423084507005
2006-09-11,247.71636940779948
2006-09-12,243.16124242598144
2006-09-13,241.65398858289566
2006-09-14,232.3795707424311
2006-09-15,230.3424281349209
2006-09-18,233.49541230266547
2006-09-19,231.4101321158703
2006-09-20,244.69012216459396
2006-09-21,252.8273465913858
2006-09-22,267.26568555911535
2006-09-25,276.5485814042738
2006-09-26,267.0803427085675
2006-09-27,262.7595914690532
2006-09-28,259.07096550508703
2006-09-29,250.58277748844148
2006-10-02,248.1750994425086
2006-10-03,235.39031606591212
2006-10-04,234.10519785286493
2006-10-05,239.94156696279606
2006-10-06,242.4153335473362
2006-10-09,243.22178877602525
2006-10-10,234.88754801452555
2006-10-11,238.71687257377226
2006-10-12,240.2254187293859
2006-10-13,242.10715300345927
2006-10-16,242.77609632197257
2006-10-17,241.69095173260303
2006-10-18,238.99959825681256
2006-10-19,247.81818261346646
2006-10-20,246.8121444507558
2006-10-23,240.70208695610958
2006-10-24,247.520957344836
2006-10-25,249.8961899545696
2006-10-26,251.2071136589353
2006-10-27,248.007685943775
2006-10-30,255.04616168815807
2006-10-31,252.78431896389145
2006-11-01,258.8643328098818
2006-11-02,264.2145729910265
2006-11-03,264.534435126545
2006-11-06,262.5139759196098
2006-11-07,260.90557472363747
2006-11-08,262.6984634240679
2006-11-09,271.58253423189444
2006-11-10,277.3491945597051
2006-11-13,280.0845725772257
2006-11-14,275.83144097642776
2006-11-15,273.9557687014368
2006-11-16,274.8289352242913
2006-11-17,278.1710650763222
2006-11-20,274.8629400539656
2006-11-21,285.0762928042792
2006-11-22,283.63477765069337
2006-11-27,302.6116831723845
2006-11-28,308.7422228902085
2006-11-29,303.20030931212574
2006-11-30,306.4989070700536
2006-12-01,303.7525019174993
2006-12-04,308.46495406328484
2006-12-05,296.6595675821663
2006-12-06,288.4368751109813
2006-12-07,289.34707589070564
2006-12-08,285.68672136145995
2006-12-11,286.6903819768505
2006-12-12,292.19524254271306
2006-12-13,288.6896695377813
2006-12-14,288.0299031790897
2006-12-15,269.68820490936474
2006-12-18,261.6314607359612
2006-12-19,270.84527714298497
2006-12-20,269.052410075814
2006-12-21,266.7719973473843
2006-12-22,266.0238695862858
2006-12-26,268.04434321846264
2006-12-27,271.13334082803544
2006-12-28,265.431816152441
2006-12-29,264.3346494115948
2007-01-02,264.3346494115948
2007-01-03,260.61618666315053
2007-01-04,266.4214213367346
2007-01-05,257.74428411355956
2007-01-08,260.26402331500736
2007-01-09,266.5545684717172
2007-01-10,263.69239706575405
2007-01-11,260.26604910453267
2007-01-12,266.9071906420853
2007-01-16,262.8015505985187
2007-01-17,263.5873087384986
2007-01-18,258.5429530301766
2007-01-19,261.67431078354423
2007-01-22,265.292616930264
2007-01-23,271.6479086526006
2007-01-24,269.1798678813502
2007-01-25,274.71809622526496
2007-01-26,274.7384360928718
2007-01-29,273.54103971688767
2007-01-30,273.636628378005
2007-01-31,273.13239362098415
2007-02-01,267.518798911314
2007-02-02,255.50195626874736
2007-02-05,257.7221930721381
2007-02-06,256.3515123347948
2007-02-07,256.80064110724487
2007-02-08,264.0222933395773
2007-02-09,268.63717748805016
2007-02-12,271.3912569303921
2007-02-13,272.69467719860194
2007-02-14,268.39891626461923
2007-02-15,262.9382156587089
2007-02-16,265.3803043713509
2007-02-20,262.78133567642993
2007-02-21,265.39227474661226
2007-02-22,262.22874417826876
2007-02-23,275.4439112479919
2007-02-26,275.3868429322521
2007-02-27,283.68170834508476
2007-02-28,282.6713064845062
2007-03-01,273.04322667090076
2007-03-02,258.242577906782
2007-03-05,262.87261870801683
2007-03-06,260.3561674156893
2007-03-07,257.919903916671
2007-03-08,253.83163037045006
2007-03-09,246.5047374382326
2007-03-12,246.5743849308173
2007-03-13,246.60626733896655
2007-03-14,251.3273871633054
2007-03-15,245.52729576939984
2007-03-16,249.9880386983389
2007-03-19,243.11420943678522
2007-03-20,244.86154218680713
2007-03-21,241.91103972391412
2007-03-22,238.2847659911112
2007-03-23,237.76421360786128
2007-03-26,239.2970750993549
2007-03-27,237.51824628066254
2007-03-28,246.02776369357835
2007-03-29,234.9607944491068
2007-03-30,238.79649576912539
2007-04-02,231.80432500532373
2007-04-03,228.8822927346313
2007-04-04,229.8535690910519
2007-04-05,231.35991405835082
2007-04-09,232.57634529627936
2007-04-10,234.4523798883329
2007-04-11,234.04165652996502
2007-04-12,236.54390351007459
2007-04-13,232.44297702385086
2007-04-16,237.65569860511113
2007-04-17,237.0015567517021
2007-04-18,238.51722882627502
2007-04-19,232.05179695251124
2007-04-20,233.02952188493347
2007-04-23,233.3210339396312
2007-04-24,235.16167572881866
2007-04-25,228.33207511398
2007-04-26,220.94031279581725
2007-04-27,227.16403354358118
2007-04-30,227.37720354813956
2007-05-01,223.99487566617057
2007-05-02,220.53189143600875
2007-05-03,222.2832652491311
2007-05-04,225.7086217641695
2007-05-07,225.26466760717335
2007-05-08,225.29973843192698
2007-05-09,221.88400618598544
2007-05-10,214.6714521820181
2007-05-11,217.2541512785781
2007-05-14,213.0188965296333
2007-05-15,205.33858728086173
2007-05-16,189.767792697748
2007-05-17,189.22107210158487
2007-05-18,190.799443092287
2007-05-21,184.9483156124086
2007-05-22,181.15173691019154
2007-05-23,183.9903415446925
2007-05-24,190.4049303808801
2007-05-25,184.16646529419646
2007-05-29,188.42399772025396
2007-05-30,188.26488055819587
2007-05-31,181.88080476675174
2007-06-01,178.36724266339536
2007-06-04,192.58197667261732
2007-06-05,193.58105160861223
2007-06-06,204.09082477850444
2007-06-07,199.7736913504808
2007-06-08,193.0936926821279
2007-06-11,187.30470932939153
2007-06-12,183.47536900568983
2007-06-13,186.35636382852323
2007-06-14,181.3417400935598
2007-06-15,175.02249063982353
2007-06-18,172.09457824605215
2007-06-19,172.71001191608082
2007-06-20,177.52598904370976
2007-06-21,176.57539760113096
2007-06-22,176.77279011528015
2007-06-25,179.73827660850446
2007-06-26,173.97994371862387
2007-06-27,175.64084676542126
2007-06-28,168.5406123098618
2007-06-29,170.54544496508225
2007-07-02,168.8627912972524
2007-07-03,167.31124763258958
2007-07-05,166.0496397839381
2007-07-06,164.0678886756571
2007-07-09,163.95287559310526
2007-07-10,163.4531255114042
2007-07-11,162.82144452691338
2007-07-12,160.95055133239373
2007-07-13,158.72848381182797
2007-07-16,157.19057817656835
2007-07-17,154.9728217049921
2007-07-18,156.00353327445606
2007-07-19,155.95064780712912
2007-07-20,158.95414684420498
2007-07-23,151.312129989438
2007-07-24,155.09817623261867
2007-07-25,158.3687529411871
2007-07-26,165.29789167350808
2007-07-27,169.49775407428683
2007-07-30,161.55363956567334
2007-07-31,156.8378032285394
2007-08-01,160.2785347699759
2007-08-02,156.79057141255237
2007-08-03,161.9110154570081
2007-08-06,167.66253527549281
2007-08-07,171.13543391258042
2007-08-08,164.67323387022398
2007-08-09,168.91508308164052
2007-08-10,180.91410403112258
2007-08-13,179.50290313144686
2007-08-14,192.3193372840044
2007-08-15,197.4590193486579
2007-08-16,224.03612440199436
2007-08-17,199.3197720086878
2007-08-20,200.01810134234915
2007-08-21,193.3034987064728
2007-08-22,188.49598007562633
2007-08-23,184.48473462425605
2007-08-24,180.3009149390832
2007-08-27,170.62043712347207
2007-08-28,181.89757116157003
2007-08-29,178.68012656218298
2007-08-30,175.11377346620526
2007-08-31,179.18987877887432
2007-09-04,175.21527055641488
2007-09-05,181.88943768943614
2007-09-06,177.61492515236887
2007-09-07,185.26314971266572
2007-09-11,173.75824268385188
2007-09-12,165.92017725553387
2007-09-13,161.54415645450288
2007-09-14,160.0601566230958
2007-09-17,169.00671707676187
2007-09-18,165.50687486783843
2007-09-19,157.24720906671226
2007-09-20,156.9824166975599
2007-09-21,160.2301174362444
2007-09-24,163.0423587037646
2007-09-25,162.09377599910908
2007-09-26,156.97856276077954
2007-09-27,153.76025724072264
2007-09-28,156.05853603213293
2007-10-01,149.31459824428862
2007-10-02,145.90265286643
2007-10-03,146.1435100798329
2007-10-04,148.55755658484492
2007-10-05,142.01441161869747
2007-10-08,142.99733352661133
2007-10-09,140.6709421574327
2007-10-10,141.8629436900632
2007-10-11,141.5733432054468
2007-10-12,144.67309714238658
2007-10-15,146.05914924066502
2007-10-16,148.60604134842438
2007-10-17,144.79415889476672
2007-10-18,144.09260129783044
2007-10-19,139.29412436924804
2007-10-22,146.71359051708703
2007-10-23,140.42657672719469
2007-10-24,141.56006011483038
2007-10-25,141.3999352110287
2007-10-26,140.15483039655362
2007-10-29,134.57408842035935
2007-10-30,132.89366120476447
2007-10-31,130.6373165555595
2007-11-01,130.65371564784772
2007-11-02,135.64764237396432
2007-11-05,138.8027601488912
2007-11-06,136.27784976703936
2007-11-07,135.8202932084912
2007-11-08,139.7661923694568
2007-11-09,144.46864624562156
2007-11-12,145.61396874925137
2007-11-13,141.88743067200554
2007-11-14,134.96422996092164
2007-11-15,133.02125423291653
2007-11-16,133.21479472107325
2007-11-19,134.4690616630339
2007-11-20,137.97346742127456
2007-11-21,145.07857968746546
2007-11-23,153.61579790066995
2007-11-27,164.25230133956185
2007-11-28,147.76377303072948
2007-11-29,139.57922543777883
2007-11-30,138.88418107982494
2007-12-03,140.81116389157407
2007-12-04,155.20930902937187
2007-12-05,145.8458355349155
2007-12-06,146.431122835922
2007-12-07,137.35646409159224
2007-12-10,140.319484083949
2007-12-11,139.88211931470423
2007-12-12,139.24738358531474
2007-12-13,139.11909295786708
2007-12-14,143.2142861886384
2007-12-17,149.51027272765901
2007-12-19,147.27363371770068
2007-12-20,148.39571227825652
2007-12-21,147.04945918552147
2007-12-24,148.83300269771243
2007-12-27,141.9608948542234
2007-12-28,144.08594796697102
2007-12-31,144.3493362285573
2008-01-02,147.02336346021727
2008-01-03,143.60797058020339
2008-01-04,146.31200673251618
2008-01-07,146.98267964959715
2008-01-08,147.98906265348256
2008-01-09,153.9770016043113
2008-01-10,155.25252976614124
2008-01-11,151.0937714488481
2008-01-14,145.38694004719548
2008-01-15,150.84202794408563
2008-01-16,154.23711252263897
2008-01-17,157.23918963562656
2008-01-18,166.30714359115433
2008-01-22,167.1946849854212
2008-01-23,169.09482558846327
2008-01-24,163.91206915037893
2008-01-25,165.02793634093499
2008-01-28,166.98281974682453
2008-01-29,164.390372491706
2008-01-30,165.843314460645
2008-01-31,159.86397867315435
2008-02-01,158.69432908471202
2008-02-04,154.3286447847562
2008-02-05,155.5424379521281
2008-02-06,154.82697893679142
2008-02-07,160.02771473181897
2008-02-08,163.6134838620453
2008-02-11,166.85406267631188
2008-02-12,158.00789875104098
2008-02-13,160.20831496034668
2008-02-14,159.57659790216698
2008-02-15,159.44612998602486
2008-02-19,156.41240432706962
2008-02-20,159.31777852833454
2008-02-21,151.67838771265164
2008-02-22,152.32558028260854
2008-02-25,151.18370390397254
2008-02-26,150.66217958582862
2008-02-27,147.04072242980357
2008-02-28,154.99843446930444
2008-02-29,157.22662074891238
2008-03-03,157.62827539025417
2008-03-04,156.03723215337385
2008-03-05,159.73422205392734
2008-03-06,153.9323370407383
2008-03-07,163.46417512156762
2008-03-10,163.90117907071777
2008-03-11,164.83918573810308
2008-03-12,159.4422906630975
2008-03-13,170.0733115483934
2008-03-14,174.84764812448597
2008-03-17,178.1408735255697
2008-03-18,164.25496658319682
2008-03-19,153.4923281784057
2008-03-20,153.2984191226583
2008-03-24,155.68842517736317
2008-03-25,161.32091239221003
2008-03-26,165.1709127371295
2008-03-27,164.60572548679897
2008-03-28,163.21204699091587
2008-03-31,158.1669807689582
2008-04-02,151.05238976060443
2008-04-03,152.45001039126518
2008-04-04,149.58936432065647
2008-04-07,149.2245840751318
2008-04-08,145.72218183790443
2008-04-09,147.3781202790892
2008-04-10,141.9253992453896
2008-04-11,141.1784046674298
2008-04-14,141.53883271980658
2008-04-15,142.57458293648097
2008-04-16,141.69479844826776
2008-04-17,138.6251731067318
2008-04-18,135.33943821880538
2008-04-21,133.59775351970987
2008-04-22,131.97452189756356
2008-04-23,129.26207300317597
2008-04-24,128.74483161913844
2008-04-25,129.96377334709885
2008-04-28,133.67891101995204
2008-04-29,139.12144169477818
2008-04-30,124.76255902890081
2008-05-02,119.22353164917172
2008-05-05,126.36315043321439
2008-05-06,126.92559037750212
2008-05-07,129.0298424731086
2008-05-08,132.60539565629145
2008-05-09,137.55620359171462
2008-05-12,138.47830574849348
2008-05-13,125.60844860572195
2008-05-14,124.37255036880917
2008-05-15,123.68818478429017
2008-05-16,122.13360437066297
2008-05-19,123.02880631405785
2008-05-20,131.2635640552496
2008-05-21,132.11239953789868
2008-05-22,134.29987874341842
2008-05-23,135.20239242375172
2008-05-27,134.72126682559696
2008-05-28,134.1800587971298
2008-05-29,120.09754506279465
2008-05-30,116.61259145625607
2008-06-02,118.82350017927767
2008-06-03,115.61700235141251
2008-06-04,119.10732040646663
2008-06-05,120.823737944813
2008-06-06,121.60643653762192
2008-06-09,117.33660126149401
2008-06-10,119.43248129878192
2008-06-11,121.74011275888357
2008-06-12,116.84293506323607
2008-06-13,116.58599754595066
2008-06-16,119.26516560674617
2008-06-17,114.76156512561585
2008-06-18,115.54117032961148
2008-06-19,114.12044599371556
2008-06-20,113.7197164188469
2008-06-23,113.34741591267884
2008-06-24,109.10298137108404
2008-06-25,107.18484174005427
2008-06-26,109.71361171985153
2008-06-27,115.76338028246782
2008-06-30,111.61661010316045
2008-07-02,119.06561059493767
2008-07-03,117.45384079636956
2008-07-07,115.5355297357081
2008-07-08,119.53957707743035
2008-07-09,120.70967589883129
2008-07-10,121.49507782641585
2008-07-11,123.30857344658723
2008-07-14,121.87610720658421
2008-07-15,120.90519964922377
2008-07-16,120.76830322041477
2008-07-17,118.11014904073434
2008-07-18,115.61472210333154
2008-07-21,114.20064193097866
2008-07-22,112.287141587847
2008-07-23,108.40958054637936
2008-07-24,106.90705130818081
2008-07-25,105.04768917953018
2008-07-28,105.68627561748305
2008-07-29,105.48035685126013
2008-07-30,102.2573384425859
2008-07-31,105.60878221439307
2008-08-26,97.51036413490354
2008-08-27,92.60029983402967
2008-08-28,93.81293727948267
2008-08-29,96.21852000225508
2008-09-02,97.26713628340602
2008-09-03,99.71350900529883
2008-09-04,105.5670801189441
2008-09-05,109.40526896285103
2008-09-08,108.84736970997126
2008-09-09,109.67038672944483
2008-09-10,108.07771298203143
2008-09-11,113.33568148638378
2008-09-12,107.16192467167954
2008-09-15,115.976987162157
2008-09-16,115.8522704250412
2008-09-17,144.63250661396637
2008-09-18,168.15140569756423
2008-09-19,135.13248592709132
2008-09-22,138.4923955972556
2008-09-23,140.2864670093476
2008-09-24,152.84507920372417
2008-09-25,147.8978885543898
2008-09-26,156.82392831617958
2008-09-29,172.578544370382
2008-09-30,166.90738129157933
2008-10-01,175.4300854120417
2008-10-02,173.52566433642767
2008-10-03,188.3859903574285
2008-10-06,226.58516827037832
2008-10-07,255.21591575278535
2008-10-08,388.74200124199626
2008-10-09,251.85980898811692
2008-10-10,269.53690600751406
2008-10-13,219.4317138252058
2008-10-14,185.63528876159216
2008-10-15,203.0539504148778
2008-10-16,218.3738508306182
2008-10-17,170.44012212888418
2008-10-20,189.36608239628927
2008-10-21,221.00330204158416
2008-10-22,297.2011681773488
2008-10-23,253.36067186080805
2008-10-24,249.77494123940957
2008-10-27,227.18605434676448
2008-10-28,191.4454940033543
2008-10-29,193.75803855418394
2008-10-30,178.7899044479187
2008-10-31,188.1509629274793
2008-11-03,196.72355126349808
2008-11-04,193.95012493299544
2008-11-05,207.74176536775477
2008-11-06,209.23017731989876
2008-11-07,211.10774851437859
2008-11-10,207.41571406664536
2008-11-11,219.02101654935242
2008-11-12,234.6481925683002
2008-11-13,238.85033138285996
2008-11-14,233.21529348347897
2008-11-17,240.1822356210297
2008-11-18,244.10407635449798
2008-11-19,278.65739823355153
2008-11-20,274.07514938235056
2008-11-21,317.1528500958804
2008-11-24,277.18533245567727
2008-11-25,264.85044124907205
2008-11-26,265.6724851583904
2008-11-28,264.15351665728207
2008-12-01,282.7372554718825
2008-12-02,281.6764698440818
2008-12-03,289.45517389745913
2008-12-04,331.3667011868373
2008-12-05,407.5685380282717
2008-12-08,395.16016688729246
2008-12-09,344.76993415656705
2008-12-10,327.24603081633956
2008-12-11,261.34841136753073
2008-12-12,310.7845071652336
2008-12-15,302.29473521766135
2008-12-16,307.6318230504267
2008-12-17,329.9419069925751
2008-12-18,335.8956443375295
2008-12-19,341.62294599033777
2008-12-22,334.95352687287226
2008-12-23,299.58259185898925
2008-12-24,302.2174476688833
2008-12-26,307.4871592886715
2008-12-29,328.4682913792251
2008-12-30,319.5632176306475
2008-12-31,328.75195199120145
2009-01-02,328.15314337216057
2009-01-05,271.41286678555724
2009-01-06,239.06125524091917
2009-01-07,246.8191282058464
2009-01-08,266.3221630057137
2009-01-09,285.943825980823
2009-01-12,285.7792428953271
2009-01-13,272.2516643766856
2009-01-14,295.0926843225908
2009-01-15,303.2252236652103
2009-01-16,307.8690180414265
2009-01-20,319.0900943557935
2009-01-21,318.73790803279866
2009-01-22,317.9812179589071
2009-01-23,334.0224337300103
2009-01-26,317.84055260193134
2009-01-27,321.3583222264953
2009-01-28,299.5739467144539
2009-01-29,305.6404143350252
2009-01-30,329.40324906585727
2009-02-02,372.0789852515717
2009-02-03,348.27223660835756
2009-02-04,340.942404071403
2009-02-05,350.49492690198565
2009-02-06,342.75709069439256
2009-02-09,322.0222306002381
2009-02-10,344.5254339205347
2009-02-11,352.4488074727027
2009-02-12,368.80729821435773
2009-02-13,352.80401387418647
2009-02-17,402.32791726450654
2009-02-18,435.014261383818
2009-02-19,427.3206438236782
2009-02-20,473.1114696836211
2009-02-23,462.79159418518896
2009-02-24,451.23931303193683
2009-02-25,455.68739325827516
2009-02-26,390.9311403283522
2009-02-27,412.1297260131873
2009-03-02,460.2911879243199
2009-03-03,449.2414481980717
2009-03-04,407.67675653779145
2009-03-05,419.0679297168679
2009-03-06,422.04010371059593
2009-03-09,405.2670309545565
2009-03-10,378.7698111268774
2009-03-11,382.12446643722495
2009-03-12,374.23264678467007
2009-03-13,374.4325825348991
2009-03-16,307.5629954448221
2009-03-17,340.3322485062042
2009-03-18,334.23556165949554
2009-03-19,346.60569366801474
2009-03-20,363.2733973974895
2009-03-23,368.0690695060335
2009-03-24,338.2984983609003
2009-03-25,337.18284143714095
2009-03-26,339.7686874110134
2009-03-27,355.20545249805235
2009-03-30,379.2344984450493
2009-03-31,367.5341500453946
2009-04-01,349.43686384757615
2009-04-02,320.1290239904281
2009-04-03,297.7115891895799
2009-04-06,294.81527740105696
2009-04-07,299.6127756915958
2009-04-08,287.53885846479335
2009-04-09,275.81884042082214
2009-04-14,286.6580538170088
2009-04-15,296.474121121329
2009-04-16,275.15020542808185
2009-04-17,267.4399003160967
2009-04-20,299.39082177073783
2009-04-21,302.9588640063143
2009-04-22,288.65911036881585
2009-04-23,302.77012403560457
2009-04-24,298.98196881647937
2009-04-27,301.27092922386436
2009-04-28,266.9754039639439
2009-04-29,277.1644191802758
2009-04-30,272.29505486719614
2009-05-01,281.8646400717433
2009-05-04,270.8175826906253
2009-05-05,284.7192570450183
2009-05-06,272.16436792495074
2009-05-07,274.2237697030235
2009-05-08,257.33813912337155
2009-05-11,245.21562691473628
2009-05-12,255.377455216406
2009-05-13,272.7404206686188
2009-05-14,271.88417675984317
2009-05-15,261.05628648333413
2009-05-18,257.10285178862165
2009-05-19,246.67798131165276
2009-05-20,236.36984786876036
2009-05-21,248.77526021634284
2009-05-22,246.31171295907356
2009-05-26,249.54180314349378
2009-05-27,243.4031250885161
2009-05-28,244.4425678002378
2009-05-29,232.72336814513724
2009-06-02,226.32193269770138
2009-06-03,219.05261892591113
2009-06-04,225.95343196395044
2009-06-05,225.07059409286492
2009-06-08,227.40194940457715
2009-06-09,215.43440989877183
2009-06-10,218.92892869224974
2009-06-11,222.46558656674637
2009-06-12,202.2191074088572
2009-06-15,205.85200140640003
2009-06-16,211.58926602604285
2009-06-17,218.86518929396433
2009-06-18,189.76544906841477
2009-06-19,205.6221524644602
2009-06-22,224.41005349648938
2009-06-23,221.29972131701314
2009-06-24,205.95843509082832
2009-06-25,206.7749348554854
2009-06-26,195.87165462116928
2009-06-29,203.40276335483887
2009-06-30,201.47078403575517
2009-07-01,189.85184398623215
2009-07-02,194.96365456660394
2009-07-06,181.25151882954248
2009-07-07,196.813504356475
2009-07-08,205.62043505423256
2009-07-09,184.00984003914897
2009-07-10,207.50047623750254
2009-07-13,199.4536173132757
2009-07-14,192.20272990761785
2009-07-15,185.28717134003088
2009-07-16,168.4921144445734
2009-07-17,184.1297029679144
2009-07-20,178.99665704810405
2009-07-21,177.88453940793775
2009-07-22,179.3026553794542
2009-07-23,173.71498357706068
2009-07-24,178.36973927805056
2009-07-27,174.88629337315913
2009-07-28,171.942752147483
2009-07-29,172.351119981778
2009-07-30,167.15228389892536
2009-07-31,167.98440801704177
2009-08-03,160.80970584265336
2009-08-04,164.94399530647487
2009-08-05,166.18133505723193
2009-08-06,163.59370737009039
2009-08-07,161.9947119325227
